Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Duration,total_duration,num_activities,unique_resources,concurrent_cases,time_proximity
Case 106,Turning & Milling Q.C.,Quality Check 1,2012-03-19 07:00:00,2012-03-19 07:28:00,000:28,39,Ballnut,ID4618,D,39,0,0,,28.0,977.0,8,5,10,47208.71806167401
Case 106,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-19 09:38:00,2012-03-19 10:51:00,001:13,39,Ballnut,ID0998,D,39,0,0,,73.0,977.0,8,5,18,47298.40202553941
Case 106,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-19 14:42:00,2012-03-19 15:20:00,000:38,39,Ballnut,ID4882,D,39,0,0,,38.0,977.0,8,5,15,47512.66006164685
Case 106,Final Inspection Q.C.,Quality Check 1,2012-03-21 15:27:00,2012-03-21 17:57:00,002:30,39,Ballnut,ID4618,D,0,0,0,,150.0,977.0,8,5,21,49665.27058564509
Case 106,Packing,Packing,2012-03-22 00:00:00,2012-03-22 01:00:00,000:00,39,Ballnut,ID4820,D,39,0,0,,60.0,977.0,8,5,19,50172.914827890556
Case 106,Final Inspection Q.C.,Quality Check 1,2012-03-22 11:50:00,2012-03-22 13:05:00,000:00,39,Ballnut,ID4618,D,39,0,0,,75.0,977.0,8,5,17,50620.673271686486
Case 107,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-30 06:36:00,2012-03-30 11:47:00,005:11,20,Cable Head,ID4132,S,1,0,0,,311.0,311.0,1,1,29,60428.838141378554
Case 108,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-27 01:18:00,2012-02-27 06:55:00,005:37,15,Bushing,ID4794,S,1,0,0,,337.0,2210.0,17,7,13,33002.254129046465
Case 108,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-27 06:59:00,2012-02-27 09:13:00,002:14,15,Bushing,ID4529,S,1,0,0,,134.0,2210.0,17,7,15,33069.06010568032
Case 108,Turning & Milling Q.C.,Quality Check 1,2012-02-27 07:00:00,2012-02-27 08:40:00,001:40,15,Bushing,ID4287,D,0,0,0,,100.0,2210.0,17,7,12,33076.56199075093
Case 108,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-27 09:13:00,2012-02-27 12:38:00,003:25,15,Bushing,ID4529,D,13,0,0,,205.0,2210.0,17,7,20,33098.86415675914
Case 108,Turning & Milling Q.C.,Quality Check 1,2012-02-28 13:20:00,2012-02-28 14:24:00,001:04,15,Bushing,ID4287,D,14,1,0,,64.0,2210.0,17,7,19,33512.86500770755
Case 108,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-28 17:52:00,2012-02-28 19:07:00,000:00,15,Bushing,ID0998,D,14,0,0,,75.0,2210.0,17,7,9,33577.08014090709
Case 108,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-29 00:00:00,2012-02-29 01:15:00,000:00,15,Bushing,ID4528,D,0,0,0,,75.0,2210.0,17,7,24,33788.279655400926
Case 108,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-29 22:05:00,2012-02-29 23:04:00,000:59,15,Bushing,ID0420,D,14,0,0,,59.0,2210.0,17,7,9,34065.397842360195
Case 108,Lapping - Machine 1,Machine 1 - Lapping,2012-03-01 02:35:00,2012-03-01 03:50:00,000:00,15,Bushing,ID0420,D,0,0,0,,75.0,2210.0,17,7,8,34150.24988991634
Case 108,Lapping - Machine 1,Machine 1 - Lapping,2012-03-01 02:36:00,2012-03-01 03:28:00,000:52,15,Bushing,ID0420,D,14,0,0,,52.0,2210.0,17,7,7,34150.566270365474
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 08:30:00,2012-03-07 11:16:00,002:46,15,Bushing,ID4385,S,0,0,0,,166.0,2210.0,17,7,14,37410.60854249229
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 11:18:00,2012-03-07 14:10:00,002:52,15,Bushing,ID4385,D,5,0,0,,172.0,2210.0,17,7,12,37483.74592690445
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 14:12:00,2012-03-07 15:56:00,001:44,15,Bushing,ID0420,D,4,0,0,,104.0,2210.0,17,7,14,37560.0510788199
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 15:57:00,2012-03-07 19:30:00,003:33,15,Bushing,ID4872,D,5,0,0,,213.0,2210.0,17,7,13,37606.33531483928
Case 108,Final Inspection Q.C.,Quality Check 1,2012-03-08 11:00:00,2012-03-08 15:52:00,004:52,15,Bushing,ID4287,D,0,0,0,,292.0,2210.0,17,7,27,38140.67378854626
Case 108,Packing,Packing,2012-03-09 00:00:00,2012-03-09 01:00:00,000:00,15,Bushing,ID4820,D,14,0,0,,60.0,2210.0,17,7,9,38527.39620978405
Case 108,Final Inspection Q.C.,Quality Check 1,2012-03-09 09:00:00,2012-03-09 09:27:00,000:27,15,Bushing,ID4287,D,14,0,0,,27.0,2210.0,17,7,12,38754.41875825627
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-04 11:14:00,2012-03-04 18:01:00,006:47,50,Electrical Contact,ID4932,S,0,0,0,,407.0,2372.0,16,5,26,35781.64068692206
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-04 17:52:00,2012-03-04 23:53:00,006:01,50,Electrical Contact,ID4167,S,2,0,0,,361.0,2372.0,16,5,13,35923.69881109644
Case 109,Turning & Milling Q.C.,Quality Check 1,2012-03-05 00:00:00,2012-03-05 01:15:00,000:00,50,Electrical Contact,ID4618,D,49,0,0,,75.0,2372.0,16,5,15,36104.82980599647
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-05 00:03:00,2012-03-05 01:08:00,001:05,50,Electrical Contact,ID4529,S,1,0,0,,65.0,2372.0,16,5,14,36058.23756054602
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-05 01:09:00,2012-03-05 06:43:00,005:34,50,Electrical Contact,ID4529,D,31,0,0,,334.0,2372.0,16,5,13,36090.39881083462
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-05 06:49:00,2012-03-05 09:41:00,002:52,50,Electrical Contact,ID4932,D,16,0,0,,172.0,2372.0,16,5,23,36207.91303390577
Case 109,Turning & Milling Q.C.,Quality Check 1,2012-03-05 07:00:00,2012-03-05 08:21:00,001:21,50,Electrical Contact,ID4618,D,0,0,0,,81.0,2372.0,16,5,18,36219.95903985906
Case 109,Turning & Milling Q.C.,Quality Check 1,2012-03-05 10:18:00,2012-03-05 10:23:00,000:05,50,Electrical Contact,ID4618,D,0,1,0,,5.0,2372.0,16,5,15,36286.48128577719
Case 109,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-15 11:05:00,2012-03-15 11:26:00,000:21,50,Electrical Contact,ID0998,D,49,0,0,,21.0,2372.0,16,5,14,43522.86900044033
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21 05:03:00,2012-03-21 06:22:00,001:19,50,Electrical Contact,ID4355,S,1,0,0,,79.0,2372.0,16,5,3,49190.46257155438
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21 06:23:00,2012-03-21 06:49:00,000:26,50,Electrical Contact,ID4355,D,3,0,0,,26.0,2372.0,16,5,4,49250.68273888155
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21 07:34:00,2012-03-21 12:08:00,004:34,50,Electrical Contact,ID4385,D,45,0,0,,274.0,2372.0,16,5,23,49304.27697049758
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-23 00:40:00,2012-03-23 01:33:00,000:53,50,Electrical Contact,ID4445,S,0,0,0,,53.0,2372.0,16,5,6,51239.69176574196
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-23 01:34:00,2012-03-23 04:08:00,002:34,50,Electrical Contact,ID4445,D,49,0,0,,154.0,2372.0,16,5,6,51283.32056362835
Case 109,Final Inspection Q.C.,Quality Check 1,2012-03-23 07:25:00,2012-03-23 10:50:00,003:25,50,Electrical Contact,ID4618,D,45,4,0,,205.0,2372.0,16,5,13,51567.6118450022
Case 109,Packing,Packing,2012-03-25 00:00:00,2012-03-25 01:00:00,000:00,50,Electrical Contact,ID4491,D,45,0,0,,60.0,2372.0,16,5,9,53600.572813395025
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-15 18:04:00,2012-01-15 23:40:00,005:36,100,Spur Gear,ID4132,S,0,0,0,,336.0,3488.0,21,5,10,49501.613826508146
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 06:59:00,2012-01-16 09:49:00,002:50,100,Spur Gear,ID4641,D,1,0,0,,170.0,3488.0,21,5,13,48929.69815059446
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-16 09:00:00,2012-01-16 09:54:00,000:54,100,Spur Gear,ID4287,D,0,0,0,,54.0,3488.0,21,5,11,48851.97357410262
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 09:50:00,2012-01-16 16:22:00,006:32,100,Spur Gear,ID4641,D,17,0,0,,392.0,3488.0,21,5,28,48804.7560546015
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 18:08:00,2012-01-16 23:38:00,005:30,100,Spur Gear,ID4132,D,18,0,0,,330.0,3488.0,21,5,8,48444.601497137824
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 23:39:00,2012-01-17 06:37:00,006:58,100,Spur Gear,ID4932,D,19,0,0,,418.0,3488.0,21,5,13,48218.53820744329
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-17 10:46:00,2012-01-17 12:01:00,000:00,100,Spur Gear,ID4641,D,7,0,0,,75.0,3488.0,21,5,19,47734.85865257596
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-18 07:00:00,2012-01-18 08:38:00,001:38,100,Spur Gear,ID4287,D,0,0,0,,98.0,3488.0,21,5,21,46930.16743776162
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 08:35:00,2012-01-18 09:50:00,000:00,100,Spur Gear,ID4641,D,0,0,0,,75.0,3488.0,21,5,20,46845.35344637745
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 08:36:00,2012-01-18 09:56:00,001:20,100,Spur Gear,ID4641,S,0,0,0,,80.0,3488.0,21,5,20,46844.688835058354
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 09:57:00,2012-01-18 15:32:00,005:35,100,Spur Gear,ID4641,D,14,0,0,,335.0,3488.0,21,5,24,46780.09180977543
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-18 10:14:00,2012-01-18 11:29:00,000:00,100,Spur Gear,ID4618,D,60,0,0,,75.0,3488.0,21,5,19,46768.724790841035
Case 11,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-01-19 07:39:00,2012-01-19 09:00:00,001:21,100,Spur Gear,ID4641,S,1,0,0,,81.0,3488.0,21,5,22,45932.72649196212
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-19 09:01:00,2012-01-19 16:00:00,006:59,100,Spur Gear,ID4641,D,14,0,0,,419.0,3488.0,21,5,31,45869.721928665786
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-19 16:08:00,2012-01-19 19:21:00,003:13,100,Spur Gear,ID4132,D,9,0,0,,193.0,3488.0,21,5,15,45596.77895200353
Case 11,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-22 15:01:00,2012-01-22 15:33:00,000:32,100,Spur Gear,ID4882,D,20,0,0,,32.0,3488.0,21,5,14,42954.07199471598
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-23 09:24:00,2012-01-23 09:25:00,000:01,100,Spur Gear,ID4618,D,37,0,0,,1.0,3488.0,21,5,12,42303.5429326288
Case 11,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-24 14:41:00,2012-01-24 16:06:00,001:25,100,Spur Gear,ID4882,D,77,0,0,,85.0,3488.0,21,5,22,41315.65367679436
Case 11,Packing,Packing,2012-01-25 00:00:00,2012-01-25 01:00:00,000:00,100,Spur Gear,ID4820,D,97,0,0,,60.0,3488.0,21,5,7,41033.42466960352
Case 11,Final Inspection Q.C.,Quality Check 1,2012-01-25 11:11:00,2012-01-25 14:09:00,002:58,100,Spur Gear,ID4618,D,97,0,0,,178.0,3488.0,21,5,21,40678.26563876653
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-25 14:10:00,2012-01-25 14:11:00,000:01,100,Spur Gear,ID4618,D,0,3,0,,1.0,3488.0,21,5,12,40567.698370761784
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 03:49:00,2012-03-01 06:35:00,002:46,500,Ballnut,ID4794,S,1,0,0,,166.0,17068.0,73,7,7,34173.694187582565
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 06:57:00,2012-03-01 12:36:00,005:39,500,Ballnut,ID4529,S,3,0,0,,339.0,17068.0,73,7,19,34233.40885072655
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-01 10:00:00,2012-03-01 11:00:00,001:00,500,Ballnut,ID4163,D,0,0,0,,60.0,17068.0,73,7,12,34292.479524438575
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 12:37:00,2012-03-01 15:46:00,003:09,500,Ballnut,ID4529,D,10,0,0,,189.0,17068.0,73,7,17,34343.574416556585
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 20:16:00,2012-03-02 06:27:00,010:11,500,Ballnut,ID4794,D,30,0,0,,611.0,17068.0,73,7,14,34494.72435050639
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-02 06:45:00,2012-03-02 12:47:00,006:02,500,Ballnut,ID4167,D,14,0,0,,362.0,17068.0,73,7,9,34705.46125055042
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-03 13:00:00,2012-03-04 00:26:00,011:26,500,Ballnut,ID4529,D,36,0,0,,686.0,17068.0,73,7,12,35329.929530940324
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-03 23:36:00,2012-03-04 06:46:00,007:10,500,Ballnut,ID4641,D,21,0,0,,430.0,17068.0,73,7,10,35547.24642149306
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-04 07:20:00,2012-03-04 07:51:00,000:31,500,Ballnut,ID4618,D,0,0,0,,31.0,17068.0,73,7,7,35707.550759744554
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-06 07:22:00,2012-03-06 07:29:00,000:07,500,Ballnut,ID4618,D,119,1,0,,7.0,17068.0,73,7,10,36786.16251926889
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-06 07:28:00,2012-03-06 07:29:00,000:01,500,Ballnut,ID4794,D,5,0,0,,1.0,17068.0,73,7,10,36788.57388240475
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 01:08:00,2012-03-08 04:17:00,003:09,500,Ballnut,ID4529,S,0,0,0,,189.0,17068.0,73,7,12,37852.78379568472
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 07:11:00,2012-03-08 11:37:00,004:26,500,Ballnut,ID4794,S,1,0,0,,266.0,17068.0,73,7,24,38018.01387054161
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 11:37:00,2012-03-08 15:52:00,004:15,500,Ballnut,ID4794,D,10,0,0,,255.0,17068.0,73,7,23,38157.92841409692
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 15:54:00,2012-03-08 23:40:00,007:46,500,Ballnut,ID4167,D,32,0,0,,466.0,17068.0,73,7,19,38262.030823425805
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-09 01:48:00,2012-03-09 06:51:00,005:03,500,Ballnut,ID4529,D,18,0,0,,303.0,17068.0,73,7,7,38553.95155252147
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-09 06:50:00,2012-03-09 07:32:00,000:42,500,Ballnut,ID4618,D,0,0,0,,42.0,17068.0,73,7,10,38691.2034346103
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-09 07:59:00,2012-03-09 12:27:00,004:28,500,Ballnut,ID4429,D,15,0,0,,268.0,17068.0,73,7,19,38733.207223078614
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-10 13:00:00,2012-03-11 10:54:00,021:54,500,Ballnut,ID4932,D,30,0,0,,1314.0,17068.0,73,7,30,39589.87271526096
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-10 23:26:00,2012-03-11 06:35:00,007:09,500,Ballnut,ID4794,D,20,0,0,,429.0,17068.0,73,7,9,39899.18454085003
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-11 06:55:00,2012-03-11 16:09:00,009:14,500,Ballnut,ID4529,D,17,0,0,,554.0,17068.0,73,7,39,40131.097136563876
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-11 06:58:00,2012-03-11 07:42:00,000:44,500,Ballnut,ID4618,D,0,0,0,,44.0,17068.0,73,7,7,40114.98546895641
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-11 08:02:00,2012-03-11 09:17:00,000:00,500,Ballnut,ID4618,D,82,0,0,,75.0,17068.0,73,7,16,40155.80973353887
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-11 16:11:00,2012-03-11 20:12:00,004:01,500,Ballnut,ID4429,D,13,0,0,,241.0,17068.0,73,7,15,40395.42250110084
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-12 08:00:00,2012-03-12 08:08:00,000:08,500,Ballnut,ID4618,D,0,3,0,,8.0,17068.0,73,7,10,40890.12109202994
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-12 08:13:00,2012-03-12 09:28:00,000:00,500,Ballnut,ID4618,D,36,0,0,,75.0,17068.0,73,7,14,40897.01254953765
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-12 09:28:00,2012-03-12 09:33:00,000:05,500,Ballnut,ID4618,D,0,3,0,,5.0,17068.0,73,7,10,40937.01276970498
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-15 23:10:00,2012-03-16 06:47:00,007:37,500,Ballnut,ID4794,S,4,0,0,,457.0,17068.0,73,7,17,43997.53710636424
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-16 06:58:00,2012-03-16 08:32:00,001:34,500,Ballnut,ID4618,D,0,0,0,,94.0,17068.0,73,7,16,44291.17921620431
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-16 07:13:00,2012-03-16 12:49:00,005:36,500,Ballnut,ID4529,D,19,0,0,,336.0,17068.0,73,7,29,44310.7029288703
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-17 13:24:00,2012-03-18 11:30:00,022:06,500,Ballnut,ID4932,D,36,0,0,,1326.0,17068.0,73,7,37,45508.631578947374
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-17 23:54:00,2012-03-18 02:26:00,002:32,500,Ballnut,ID4641,D,14,0,0,,152.0,17068.0,73,7,12,45926.67848491522
Case 110,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-19 12:29:00,2012-03-19 16:06:00,003:37,500,Ballnut,ID0998,D,141,0,0,,217.0,17068.0,73,7,24,47418.69815059446
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-19 16:24:00,2012-03-19 17:43:00,001:19,500,Ballnut,ID4528,D,20,0,0,,79.0,17068.0,73,7,10,47584.933949801845
Case 110,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-19 21:29:00,2012-03-19 22:32:00,001:03,500,Ballnut,ID0997,D,0,0,0,,63.0,17068.0,73,7,7,47801.86988110965
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-20 06:52:00,2012-03-20 09:44:00,002:52,500,Ballnut,ID4618,D,0,0,0,,172.0,17068.0,73,7,19,48205.27432848966
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-20 07:16:00,2012-03-20 12:13:00,004:57,500,Ballnut,ID4528,D,91,0,0,,297.0,17068.0,73,7,31,48222.553060325845
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-20 09:46:00,2012-03-20 11:58:00,002:12,500,Ballnut,ID0998,D,20,0,0,,132.0,17068.0,73,7,23,48331.16996917657
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-20 11:36:00,2012-03-20 12:51:00,000:00,500,Ballnut,ID4618,D,72,0,0,,75.0,17068.0,73,7,20,48411.444297666225
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-20 12:45:00,2012-03-20 13:41:00,000:56,500,Ballnut,ID4618,D,0,1,0,,56.0,17068.0,73,7,17,48461.970717745484
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-22 07:33:00,2012-03-22 11:51:00,004:18,500,Ballnut,ID4794,S,1,0,0,,258.0,17068.0,73,7,29,50428.207223078614
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-22 11:30:00,2012-03-22 11:46:00,000:16,500,Ballnut,ID4618,D,0,0,0,,16.0,17068.0,73,7,12,50604.76133861735
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-22 11:51:00,2012-03-22 13:30:00,001:39,500,Ballnut,ID4794,D,3,0,0,,99.0,17068.0,73,7,17,50643.75198237885
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-22 12:15:00,2012-03-22 14:33:00,002:18,500,Ballnut,ID4718,D,0,0,0,,138.0,17068.0,73,7,22,50651.73221757322
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-22 13:42:00,2012-03-22 16:22:00,002:40,500,Ballnut,ID0998,D,80,0,0,,160.0,17068.0,73,7,19,50710.0867459269
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-22 16:22:00,2012-03-22 17:37:00,000:00,500,Ballnut,ID0998,D,30,0,0,,75.0,17068.0,73,7,10,50838.394539850284
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-22 16:30:00,2012-03-22 23:30:00,007:00,500,Ballnut,ID4794,D,20,0,0,,420.0,17068.0,73,7,14,50844.825187142225
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-23 00:00:00,2012-03-23 01:15:00,000:00,500,Ballnut,ID4882,D,0,0,0,,75.0,17068.0,73,7,6,51207.39762219287
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-23 07:03:00,2012-03-23 07:24:00,000:21,500,Ballnut,ID4618,D,0,0,0,,21.0,17068.0,73,7,9,51561.05659546355
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-23 07:12:00,2012-03-23 12:42:00,005:30,500,Ballnut,ID4794,D,20,0,0,,330.0,17068.0,73,7,20,51557.02642007926
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-23 11:38:00,2012-03-23 11:39:00,000:01,500,Ballnut,ID0998,D,41,0,0,,1.0,17068.0,73,7,11,51774.05768383972
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-23 20:59:00,2012-03-24 07:00:00,010:01,500,Ballnut,ID4167,D,21,0,0,,601.0,17068.0,73,7,3,52233.63518273888
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-24 13:33:00,2012-03-25 12:58:00,023:25,500,Ballnut,ID4932,D,50,0,0,,1405.0,17068.0,73,7,43,53048.94826067812
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-24 22:51:00,2012-03-25 03:35:00,004:44,500,Ballnut,ID4794,D,10,0,0,,284.0,17068.0,73,7,10,53508.240642888595
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-26 00:00:00,2012-03-26 01:15:00,000:00,500,Ballnut,ID4882,D,0,0,0,,75.0,17068.0,73,7,14,54854.898346196256
Case 110,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-26 07:03:00,2012-03-26 07:16:00,000:13,500,Ballnut,ID4882,D,96,0,0,,13.0,17068.0,73,7,9,55131.146411272566
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-27 00:00:00,2012-03-27 01:15:00,000:00,500,Ballnut,ID4882,D,0,0,0,,75.0,17068.0,73,7,15,56076.232752920434
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-28 09:47:00,2012-03-28 09:48:00,000:01,500,Ballnut,ID4618,D,148,0,0,,1.0,17068.0,73,7,17,57851.54261175952
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28 13:07:00,2012-03-28 13:55:00,000:48,500,Ballnut,ID4445,S,0,0,0,,48.0,17068.0,73,7,14,58037.33648975997
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28 14:13:00,2012-03-28 15:57:00,001:44,500,Ballnut,ID4872,D,15,0,0,,104.0,17068.0,73,7,15,58098.951112089846
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28 16:01:00,2012-03-28 20:12:00,004:11,500,Ballnut,ID4528,D,39,0,0,,251.0,17068.0,73,7,16,58187.31109643329
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-28 20:09:00,2012-03-29 05:26:00,009:17,500,Ballnut,ID0420,D,83,0,0,,557.0,17068.0,73,7,30,58420.05922501101
Case 110,Packing,Packing,2012-03-29 00:00:00,2012-03-29 01:00:00,000:00,500,Ballnut,ID4820,D,60,0,0,,60.0,17068.0,73,7,21,58780.079452659455
Case 110,Packing,Packing,2012-03-29 00:00:00,2012-03-29 01:00:00,000:00,500,Ballnut,ID4820,D,30,0,0,,60.0,17068.0,73,7,21,58780.079452659455
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-29 05:30:00,2012-03-29 06:50:00,001:20,500,Ballnut,ID4445,D,15,0,0,,80.0,17068.0,73,7,9,58964.10548337371
Case 110,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-29 06:59:00,2012-03-29 09:58:00,002:59,500,Ballnut,ID4872,D,22,0,0,,179.0,17068.0,73,7,22,59035.82364597094
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-29 08:19:00,2012-03-29 08:20:00,000:01,500,Ballnut,ID0998,D,96,0,0,,1.0,17068.0,73,7,15,59125.305219114736
Case 110,Lapping - Machine 1,Machine 1 - Lapping,2012-03-29 08:21:00,2012-03-29 09:36:00,000:00,500,Ballnut,ID0998,D,96,0,0,,75.0,17068.0,73,7,19,59114.21466314399
