Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Work Order Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Completion Time (minutes),case:concept:name,concept:name,time:timestamp
Case 103,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-11 09:03:00+00:00,2012-03-11 10:37:00+00:00,52,Adjusting Nut,ID0997,D,0,0,0,0,94.0,Case 103,Turning & Milling - Machine 8,2012-03-11 09:03:00+00:00
Case 103,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-11 10:37:00+00:00,2012-03-11 11:48:00+00:00,52,Adjusting Nut,ID0997,S,0,0,0,0,71.0,Case 103,Turning & Milling - Machine 8,2012-03-11 10:37:00+00:00
Case 103,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-11 11:49:00+00:00,2012-03-11 16:09:00+00:00,52,Adjusting Nut,ID0997,D,25,0,0,0,260.0,Case 103,Turning & Milling - Machine 8,2012-03-11 11:49:00+00:00
Case 103,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-11 16:35:00+00:00,2012-03-11 18:35:00+00:00,52,Adjusting Nut,ID4219,D,5,0,0,0,120.0,Case 103,Turning & Milling - Machine 8,2012-03-11 16:35:00+00:00
Case 103,Turning & Milling Q.C.,Quality Check 1,2012-03-12 08:27:00+00:00,2012-03-12 08:28:00+00:00,52,Adjusting Nut,ID4618,D,50,2,0,0,1.0,Case 103,Turning & Milling Q.C.,2012-03-12 08:27:00+00:00
Case 103,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-13 09:54:00+00:00,2012-03-13 10:46:00+00:00,52,Adjusting Nut,ID4355,D,50,0,0,0,52.0,Case 103,Laser Marking - Machine 7,2012-03-13 09:54:00+00:00
Case 103,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-13 13:27:00+00:00,2012-03-13 14:04:00+00:00,52,Adjusting Nut,ID0998,D,50,0,0,0,37.0,Case 103,Flat Grinding - Machine 11,2012-03-13 13:27:00+00:00
Case 103,Final Inspection Q.C.,Quality Check 1,2012-03-13 14:07:00+00:00,2012-03-13 17:57:00+00:00,52,Adjusting Nut,ID4618,D,0,0,0,0,230.0,Case 103,Final Inspection Q.C.,2012-03-13 14:07:00+00:00
Case 103,Final Inspection Q.C.,Quality Check 1,2012-03-14 06:58:00+00:00,2012-03-14 10:35:00+00:00,52,Adjusting Nut,ID4618,D,0,0,0,0,217.0,Case 103,Final Inspection Q.C.,2012-03-14 06:58:00+00:00
Case 103,Final Inspection Q.C.,Quality Check 1,2012-03-14 12:03:00+00:00,2012-03-14 12:04:00+00:00,52,Adjusting Nut,ID4618,D,50,0,0,0,1.0,Case 103,Final Inspection Q.C.,2012-03-14 12:03:00+00:00
Case 103,Packing,Packing,2012-03-15 00:00:00+00:00,2012-03-15 01:00:00+00:00,52,Adjusting Nut,ID4820,D,50,0,0,0,60.0,Case 103,Packing,2012-03-15 00:00:00+00:00
Case 104,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-19 20:43:00+00:00,2012-03-20 02:26:00+00:00,33,Cable Head,ID4529,S,1,0,0,0,343.0,Case 104,Turning & Milling - Machine 5,2012-03-19 20:43:00+00:00
Case 104,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-20 02:27:00+00:00,2012-03-20 06:41:00+00:00,33,Cable Head,ID4529,D,19,0,0,0,254.0,Case 104,Turning & Milling - Machine 5,2012-03-20 02:27:00+00:00
Case 104,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-20 07:00:00+00:00,2012-03-20 11:07:00+00:00,33,Cable Head,ID4429,D,13,0,0,0,247.0,Case 104,Turning & Milling - Machine 5,2012-03-20 07:00:00+00:00
Case 104,Turning & Milling Q.C.,Quality Check 1,2012-03-20 09:54:00+00:00,2012-03-20 11:54:00+00:00,33,Cable Head,ID4493,D,0,0,0,0,120.0,Case 104,Turning & Milling Q.C.,2012-03-20 09:54:00+00:00
Case 104,Turning & Milling Q.C.,Quality Check 1,2012-03-21 06:55:00+00:00,2012-03-21 07:41:00+00:00,33,Cable Head,ID4493,D,33,0,0,0,46.0,Case 104,Turning & Milling Q.C.,2012-03-21 06:55:00+00:00
Case 104,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-21 09:21:00+00:00,2012-03-21 09:49:00+00:00,33,Cable Head,ID4718,D,33,0,0,0,28.0,Case 104,Laser Marking - Machine 7,2012-03-21 09:21:00+00:00
Case 105,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-20 23:18:00+00:00,2012-03-21 06:34:00+00:00,15,Bearing,ID4167,S,0,0,0,0,436.0,Case 105,Turning & Milling - Machine 4,2012-03-20 23:18:00+00:00
Case 105,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-21 07:18:00+00:00,2012-03-21 10:31:00+00:00,15,Bearing,ID4932,D,15,0,0,0,193.0,Case 105,Turning & Milling - Machine 4,2012-03-21 07:18:00+00:00
Case 106,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-15 10:14:00+00:00,2012-03-15 15:44:00+00:00,39,Ballnut,ID0997,S,0,0,0,0,330.0,Case 106,Turning & Milling - Machine 8,2012-03-15 10:14:00+00:00
Case 106,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-15 16:55:00+00:00,2012-03-15 20:38:00+00:00,39,Ballnut,ID4219,D,39,0,0,0,223.0,Case 106,Turning & Milling - Machine 8,2012-03-15 16:55:00+00:00
Case 106,Turning & Milling Q.C.,Quality Check 1,2012-03-19 07:00:00+00:00,2012-03-19 07:28:00+00:00,39,Ballnut,ID4618,D,39,0,0,0,28.0,Case 106,Turning & Milling Q.C.,2012-03-19 07:00:00+00:00
Case 106,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-19 09:38:00+00:00,2012-03-19 10:51:00+00:00,39,Ballnut,ID0998,D,39,0,0,0,73.0,Case 106,Laser Marking - Machine 7,2012-03-19 09:38:00+00:00
Case 106,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-19 14:42:00+00:00,2012-03-19 15:20:00+00:00,39,Ballnut,ID4882,D,39,0,0,0,38.0,Case 106,Flat Grinding - Machine 11,2012-03-19 14:42:00+00:00
Case 106,Final Inspection Q.C.,Quality Check 1,2012-03-21 15:27:00+00:00,2012-03-21 17:57:00+00:00,39,Ballnut,ID4618,D,0,0,0,0,150.0,Case 106,Final Inspection Q.C.,2012-03-21 15:27:00+00:00
Case 106,Packing,Packing,2012-03-22 00:00:00+00:00,2012-03-22 01:00:00+00:00,39,Ballnut,ID4820,D,39,0,0,0,60.0,Case 106,Packing,2012-03-22 00:00:00+00:00
Case 106,Final Inspection Q.C.,Quality Check 1,2012-03-22 11:50:00+00:00,2012-03-22 13:05:00+00:00,39,Ballnut,ID4618,D,39,0,0,0,75.0,Case 106,Final Inspection Q.C.,2012-03-22 11:50:00+00:00
Case 107,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-30 06:36:00+00:00,2012-03-30 11:47:00+00:00,20,Cable Head,ID4132,S,1,0,0,0,311.0,Case 107,Turning & Milling - Machine 10,2012-03-30 06:36:00+00:00
Case 108,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-27 01:18:00+00:00,2012-02-27 06:55:00+00:00,15,Bushing,ID4794,S,1,0,0,0,337.0,Case 108,Turning & Milling - Machine 4,2012-02-27 01:18:00+00:00
Case 108,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-27 06:59:00+00:00,2012-02-27 09:13:00+00:00,15,Bushing,ID4529,S,1,0,0,0,134.0,Case 108,Turning & Milling - Machine 4,2012-02-27 06:59:00+00:00
Case 108,Turning & Milling Q.C.,Quality Check 1,2012-02-27 07:00:00+00:00,2012-02-27 08:40:00+00:00,15,Bushing,ID4287,D,0,0,0,0,100.0,Case 108,Turning & Milling Q.C.,2012-02-27 07:00:00+00:00
Case 108,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-27 09:13:00+00:00,2012-02-27 12:38:00+00:00,15,Bushing,ID4529,D,13,0,0,0,205.0,Case 108,Turning & Milling - Machine 4,2012-02-27 09:13:00+00:00
Case 108,Turning & Milling Q.C.,Quality Check 1,2012-02-28 13:20:00+00:00,2012-02-28 14:24:00+00:00,15,Bushing,ID4287,D,14,1,0,0,64.0,Case 108,Turning & Milling Q.C.,2012-02-28 13:20:00+00:00
Case 108,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-28 17:52:00+00:00,2012-02-28 19:07:00+00:00,15,Bushing,ID0998,D,14,0,0,0,75.0,Case 108,Laser Marking - Machine 7,2012-02-28 17:52:00+00:00
Case 108,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-29 00:00:00+00:00,2012-02-29 01:15:00+00:00,15,Bushing,ID4528,D,0,0,0,0,75.0,Case 108,Flat Grinding - Machine 11,2012-02-29 00:00:00+00:00
Case 108,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-29 22:05:00+00:00,2012-02-29 23:04:00+00:00,15,Bushing,ID0420,D,14,0,0,0,59.0,Case 108,Flat Grinding - Machine 11,2012-02-29 22:05:00+00:00
Case 108,Lapping - Machine 1,Machine 1 - Lapping,2012-03-01 02:35:00+00:00,2012-03-01 03:50:00+00:00,15,Bushing,ID0420,D,0,0,0,0,75.0,Case 108,Lapping - Machine 1,2012-03-01 02:35:00+00:00
Case 108,Lapping - Machine 1,Machine 1 - Lapping,2012-03-01 02:36:00+00:00,2012-03-01 03:28:00+00:00,15,Bushing,ID0420,D,14,0,0,0,52.0,Case 108,Lapping - Machine 1,2012-03-01 02:36:00+00:00
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 08:30:00+00:00,2012-03-07 11:16:00+00:00,15,Bushing,ID4385,S,0,0,0,0,166.0,Case 108,Round Grinding - Machine 3,2012-03-07 08:30:00+00:00
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 11:18:00+00:00,2012-03-07 14:10:00+00:00,15,Bushing,ID4385,D,5,0,0,0,172.0,Case 108,Round Grinding - Machine 3,2012-03-07 11:18:00+00:00
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 14:12:00+00:00,2012-03-07 15:56:00+00:00,15,Bushing,ID0420,D,4,0,0,0,104.0,Case 108,Round Grinding - Machine 3,2012-03-07 14:12:00+00:00
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 15:57:00+00:00,2012-03-07 19:30:00+00:00,15,Bushing,ID4872,D,5,0,0,0,213.0,Case 108,Round Grinding - Machine 3,2012-03-07 15:57:00+00:00
Case 108,Final Inspection Q.C.,Quality Check 1,2012-03-08 11:00:00+00:00,2012-03-08 15:52:00+00:00,15,Bushing,ID4287,D,0,0,0,0,292.0,Case 108,Final Inspection Q.C.,2012-03-08 11:00:00+00:00
Case 108,Packing,Packing,2012-03-09 00:00:00+00:00,2012-03-09 01:00:00+00:00,15,Bushing,ID4820,D,14,0,0,0,60.0,Case 108,Packing,2012-03-09 00:00:00+00:00
Case 108,Final Inspection Q.C.,Quality Check 1,2012-03-09 09:00:00+00:00,2012-03-09 09:27:00+00:00,15,Bushing,ID4287,D,14,0,0,0,27.0,Case 108,Final Inspection Q.C.,2012-03-09 09:00:00+00:00
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-04 11:14:00+00:00,2012-03-04 18:01:00+00:00,50,Electrical Contact,ID4932,S,0,0,0,0,407.0,Case 109,Turning & Milling - Machine 4,2012-03-04 11:14:00+00:00
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-04 17:52:00+00:00,2012-03-04 23:53:00+00:00,50,Electrical Contact,ID4167,S,2,0,0,0,361.0,Case 109,Turning & Milling - Machine 4,2012-03-04 17:52:00+00:00
Case 109,Turning & Milling Q.C.,Quality Check 1,2012-03-05 00:00:00+00:00,2012-03-05 01:15:00+00:00,50,Electrical Contact,ID4618,D,49,0,0,0,75.0,Case 109,Turning & Milling Q.C.,2012-03-05 00:00:00+00:00
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-05 00:03:00+00:00,2012-03-05 01:08:00+00:00,50,Electrical Contact,ID4529,S,1,0,0,0,65.0,Case 109,Turning & Milling - Machine 4,2012-03-05 00:03:00+00:00
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-05 01:09:00+00:00,2012-03-05 06:43:00+00:00,50,Electrical Contact,ID4529,D,31,0,0,0,334.0,Case 109,Turning & Milling - Machine 4,2012-03-05 01:09:00+00:00
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-05 06:49:00+00:00,2012-03-05 09:41:00+00:00,50,Electrical Contact,ID4932,D,16,0,0,0,172.0,Case 109,Turning & Milling - Machine 4,2012-03-05 06:49:00+00:00
Case 109,Turning & Milling Q.C.,Quality Check 1,2012-03-05 07:00:00+00:00,2012-03-05 08:21:00+00:00,50,Electrical Contact,ID4618,D,0,0,0,0,81.0,Case 109,Turning & Milling Q.C.,2012-03-05 07:00:00+00:00
Case 109,Turning & Milling Q.C.,Quality Check 1,2012-03-05 10:18:00+00:00,2012-03-05 10:23:00+00:00,50,Electrical Contact,ID4618,D,0,1,0,0,5.0,Case 109,Turning & Milling Q.C.,2012-03-05 10:18:00+00:00
Case 109,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-15 11:05:00+00:00,2012-03-15 11:26:00+00:00,50,Electrical Contact,ID0998,D,49,0,0,0,21.0,Case 109,Laser Marking - Machine 7,2012-03-15 11:05:00+00:00
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21 05:03:00+00:00,2012-03-21 06:22:00+00:00,50,Electrical Contact,ID4355,S,1,0,0,0,79.0,Case 109,Round Grinding - Machine 2,2012-03-21 05:03:00+00:00
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21 06:23:00+00:00,2012-03-21 06:49:00+00:00,50,Electrical Contact,ID4355,D,3,0,0,0,26.0,Case 109,Round Grinding - Machine 2,2012-03-21 06:23:00+00:00
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21 07:34:00+00:00,2012-03-21 12:08:00+00:00,50,Electrical Contact,ID4385,D,45,0,0,0,274.0,Case 109,Round Grinding - Machine 2,2012-03-21 07:34:00+00:00
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-23 00:40:00+00:00,2012-03-23 01:33:00+00:00,50,Electrical Contact,ID4445,S,0,0,0,0,53.0,Case 109,Round Grinding - Machine 2,2012-03-23 00:40:00+00:00
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-23 01:34:00+00:00,2012-03-23 04:08:00+00:00,50,Electrical Contact,ID4445,D,49,0,0,0,154.0,Case 109,Round Grinding - Machine 2,2012-03-23 01:34:00+00:00
Case 109,Final Inspection Q.C.,Quality Check 1,2012-03-23 07:25:00+00:00,2012-03-23 10:50:00+00:00,50,Electrical Contact,ID4618,D,45,4,0,0,205.0,Case 109,Final Inspection Q.C.,2012-03-23 07:25:00+00:00
Case 109,Packing,Packing,2012-03-25 00:00:00+00:00,2012-03-25 01:00:00+00:00,50,Electrical Contact,ID4491,D,45,0,0,0,60.0,Case 109,Packing,2012-03-25 00:00:00+00:00
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-15 18:04:00+00:00,2012-01-15 23:40:00+00:00,100,Spur Gear,ID4132,S,0,0,0,0,336.0,Case 11,Turning & Milling - Machine 10,2012-01-15 18:04:00+00:00
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 06:59:00+00:00,2012-01-16 09:49:00+00:00,100,Spur Gear,ID4641,D,1,0,0,0,170.0,Case 11,Turning & Milling - Machine 10,2012-01-16 06:59:00+00:00
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-16 09:00:00+00:00,2012-01-16 09:54:00+00:00,100,Spur Gear,ID4287,D,0,0,0,0,54.0,Case 11,Turning & Milling Q.C.,2012-01-16 09:00:00+00:00
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 09:50:00+00:00,2012-01-16 16:22:00+00:00,100,Spur Gear,ID4641,D,17,0,0,0,392.0,Case 11,Turning & Milling - Machine 10,2012-01-16 09:50:00+00:00
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 18:08:00+00:00,2012-01-16 23:38:00+00:00,100,Spur Gear,ID4132,D,18,0,0,0,330.0,Case 11,Turning & Milling - Machine 10,2012-01-16 18:08:00+00:00
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 23:39:00+00:00,2012-01-17 06:37:00+00:00,100,Spur Gear,ID4932,D,19,0,0,0,418.0,Case 11,Turning & Milling - Machine 10,2012-01-16 23:39:00+00:00
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-17 10:46:00+00:00,2012-01-17 12:01:00+00:00,100,Spur Gear,ID4641,D,7,0,0,0,75.0,Case 11,Turning & Milling - Machine 10,2012-01-17 10:46:00+00:00
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-18 07:00:00+00:00,2012-01-18 08:38:00+00:00,100,Spur Gear,ID4287,D,0,0,0,0,98.0,Case 11,Turning & Milling Q.C.,2012-01-18 07:00:00+00:00
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 08:35:00+00:00,2012-01-18 09:50:00+00:00,100,Spur Gear,ID4641,D,0,0,0,0,75.0,Case 11,Turning & Milling - Machine 10,2012-01-18 08:35:00+00:00
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 08:36:00+00:00,2012-01-18 09:56:00+00:00,100,Spur Gear,ID4641,S,0,0,0,0,80.0,Case 11,Turning & Milling - Machine 10,2012-01-18 08:36:00+00:00
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 09:57:00+00:00,2012-01-18 15:32:00+00:00,100,Spur Gear,ID4641,D,14,0,0,0,335.0,Case 11,Turning & Milling - Machine 10,2012-01-18 09:57:00+00:00
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-18 10:14:00+00:00,2012-01-18 11:29:00+00:00,100,Spur Gear,ID4618,D,60,0,0,0,75.0,Case 11,Turning & Milling Q.C.,2012-01-18 10:14:00+00:00
Case 11,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-01-19 07:39:00+00:00,2012-01-19 09:00:00+00:00,100,Spur Gear,ID4641,S,1,0,0,0,81.0,Case 11,Turning & Milling - Machine 9,2012-01-19 07:39:00+00:00
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-19 09:01:00+00:00,2012-01-19 16:00:00+00:00,100,Spur Gear,ID4641,D,14,0,0,0,419.0,Case 11,Turning & Milling - Machine 10,2012-01-19 09:01:00+00:00
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-19 16:08:00+00:00,2012-01-19 19:21:00+00:00,100,Spur Gear,ID4132,D,9,0,0,0,193.0,Case 11,Turning & Milling - Machine 10,2012-01-19 16:08:00+00:00
Case 11,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-22 15:01:00+00:00,2012-01-22 15:33:00+00:00,100,Spur Gear,ID4882,D,20,0,0,0,32.0,Case 11,Laser Marking - Machine 7,2012-01-22 15:01:00+00:00
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-23 09:24:00+00:00,2012-01-23 09:25:00+00:00,100,Spur Gear,ID4618,D,37,0,0,0,1.0,Case 11,Turning & Milling Q.C.,2012-01-23 09:24:00+00:00
Case 11,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-24 14:41:00+00:00,2012-01-24 16:06:00+00:00,100,Spur Gear,ID4882,D,77,0,0,0,85.0,Case 11,Laser Marking - Machine 7,2012-01-24 14:41:00+00:00
Case 11,Packing,Packing,2012-01-25 00:00:00+00:00,2012-01-25 01:00:00+00:00,100,Spur Gear,ID4820,D,97,0,0,0,60.0,Case 11,Packing,2012-01-25 00:00:00+00:00
Case 11,Final Inspection Q.C.,Quality Check 1,2012-01-25 11:11:00+00:00,2012-01-25 14:09:00+00:00,100,Spur Gear,ID4618,D,97,0,0,0,178.0,Case 11,Final Inspection Q.C.,2012-01-25 11:11:00+00:00
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-25 14:10:00+00:00,2012-01-25 14:11:00+00:00,100,Spur Gear,ID4618,D,0,3,0,0,1.0,Case 11,Turning & Milling Q.C.,2012-01-25 14:10:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 03:49:00+00:00,2012-03-01 06:35:00+00:00,500,Ballnut,ID4794,S,1,0,0,0,166.0,Case 110,Turning & Milling - Machine 6,2012-03-01 03:49:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 06:57:00+00:00,2012-03-01 12:36:00+00:00,500,Ballnut,ID4529,S,3,0,0,0,339.0,Case 110,Turning & Milling - Machine 6,2012-03-01 06:57:00+00:00
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-01 10:00:00+00:00,2012-03-01 11:00:00+00:00,500,Ballnut,ID4163,D,0,0,0,0,60.0,Case 110,Turning & Milling Q.C.,2012-03-01 10:00:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 12:37:00+00:00,2012-03-01 15:46:00+00:00,500,Ballnut,ID4529,D,10,0,0,0,189.0,Case 110,Turning & Milling - Machine 6,2012-03-01 12:37:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 20:16:00+00:00,2012-03-02 06:27:00+00:00,500,Ballnut,ID4794,D,30,0,0,0,611.0,Case 110,Turning & Milling - Machine 6,2012-03-01 20:16:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-02 06:45:00+00:00,2012-03-02 12:47:00+00:00,500,Ballnut,ID4167,D,14,0,0,0,362.0,Case 110,Turning & Milling - Machine 6,2012-03-02 06:45:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-03 13:00:00+00:00,2012-03-04 00:26:00+00:00,500,Ballnut,ID4529,D,36,0,0,0,686.0,Case 110,Turning & Milling - Machine 6,2012-03-03 13:00:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-03 23:36:00+00:00,2012-03-04 06:46:00+00:00,500,Ballnut,ID4641,D,21,0,0,0,430.0,Case 110,Turning & Milling - Machine 6,2012-03-03 23:36:00+00:00
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-04 07:20:00+00:00,2012-03-04 07:51:00+00:00,500,Ballnut,ID4618,D,0,0,0,0,31.0,Case 110,Turning & Milling Q.C.,2012-03-04 07:20:00+00:00
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-06 07:22:00+00:00,2012-03-06 07:29:00+00:00,500,Ballnut,ID4618,D,119,1,0,0,7.0,Case 110,Turning & Milling Q.C.,2012-03-06 07:22:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-06 07:28:00+00:00,2012-03-06 07:29:00+00:00,500,Ballnut,ID4794,D,5,0,0,0,1.0,Case 110,Turning & Milling - Machine 6,2012-03-06 07:28:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 01:08:00+00:00,2012-03-08 04:17:00+00:00,500,Ballnut,ID4529,S,0,0,0,0,189.0,Case 110,Turning & Milling - Machine 6,2012-03-08 01:08:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 07:11:00+00:00,2012-03-08 11:37:00+00:00,500,Ballnut,ID4794,S,1,0,0,0,266.0,Case 110,Turning & Milling - Machine 6,2012-03-08 07:11:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 11:37:00+00:00,2012-03-08 15:52:00+00:00,500,Ballnut,ID4794,D,10,0,0,0,255.0,Case 110,Turning & Milling - Machine 6,2012-03-08 11:37:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 15:54:00+00:00,2012-03-08 23:40:00+00:00,500,Ballnut,ID4167,D,32,0,0,0,466.0,Case 110,Turning & Milling - Machine 6,2012-03-08 15:54:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-09 01:48:00+00:00,2012-03-09 06:51:00+00:00,500,Ballnut,ID4529,D,18,0,0,0,303.0,Case 110,Turning & Milling - Machine 6,2012-03-09 01:48:00+00:00
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-09 06:50:00+00:00,2012-03-09 07:32:00+00:00,500,Ballnut,ID4618,D,0,0,0,0,42.0,Case 110,Turning & Milling Q.C.,2012-03-09 06:50:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-09 07:59:00+00:00,2012-03-09 12:27:00+00:00,500,Ballnut,ID4429,D,15,0,0,0,268.0,Case 110,Turning & Milling - Machine 6,2012-03-09 07:59:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-10 13:00:00+00:00,2012-03-11 10:54:00+00:00,500,Ballnut,ID4932,D,30,0,0,0,1314.0,Case 110,Turning & Milling - Machine 6,2012-03-10 13:00:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-10 23:26:00+00:00,2012-03-11 06:35:00+00:00,500,Ballnut,ID4794,D,20,0,0,0,429.0,Case 110,Turning & Milling - Machine 6,2012-03-10 23:26:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-11 06:55:00+00:00,2012-03-11 16:09:00+00:00,500,Ballnut,ID4529,D,17,0,0,0,554.0,Case 110,Turning & Milling - Machine 6,2012-03-11 06:55:00+00:00
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-11 06:58:00+00:00,2012-03-11 07:42:00+00:00,500,Ballnut,ID4618,D,0,0,0,0,44.0,Case 110,Turning & Milling Q.C.,2012-03-11 06:58:00+00:00
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-11 08:02:00+00:00,2012-03-11 09:17:00+00:00,500,Ballnut,ID4618,D,82,0,0,0,75.0,Case 110,Turning & Milling Q.C.,2012-03-11 08:02:00+00:00
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-11 16:11:00+00:00,2012-03-11 20:12:00+00:00,500,Ballnut,ID4429,D,13,0,0,0,241.0,Case 110,Turning & Milling - Machine 6,2012-03-11 16:11:00+00:00
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-12 08:00:00+00:00,2012-03-12 08:08:00+00:00,500,Ballnut,ID4618,D,0,3,0,0,8.0,Case 110,Turning & Milling Q.C.,2012-03-12 08:00:00+00:00
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-12 08:13:00+00:00,2012-03-12 09:28:00+00:00,500,Ballnut,ID4618,D,36,0,0,0,75.0,Case 110,Turning & Milling Q.C.,2012-03-12 08:13:00+00:00
