case:concept:name,concept:name,Resource,time:timestamp,Complete Timestamp,case:Work Order Qty,case:Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Event Start Hour,Event Start Day,Event Start Month,Event Start Day of Week,Time Gap Between Events,Cumulative Qty Completed,Cumulative Qty Rejected,Cumulative Qty for MRB,Has Rejections,Total Events Per Case,Unique Activities Count,Unique Resources Count,Event Completion Time (minutes),case:Total Duration,Case Remaining Time (minutes)
Case 103,Turning & Milling Q.C.,Quality Check 1,2012-03-12 08:27:00,2012-03-12 08:28:00,52,Adjusting Nut,ID4618,D,50,2,0,0,8,12,3,0,952.0,102,2,0,1,19,6,5,1.0,2815.0,598.0
Case 103,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-13 09:54:00,2012-03-13 10:46:00,52,Adjusting Nut,ID4355,D,50,0,0,0,9,13,3,1,1527.0,152,2,0,0,19,6,5,52.0,2815.0,597.0
Case 103,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-13 13:27:00,2012-03-13 14:04:00,52,Adjusting Nut,ID0998,D,50,0,0,0,13,13,3,1,213.0,202,2,0,0,19,6,5,37.0,2815.0,545.0
Case 103,Final Inspection Q.C.,Quality Check 1,2012-03-13 14:07:00,2012-03-13 17:57:00,52,Adjusting Nut,ID4618,D,0,0,0,0,14,13,3,1,40.0,202,2,0,0,19,6,5,230.0,2815.0,508.0
Case 103,Final Inspection Q.C.,Quality Check 1,2012-03-14 06:58:00,2012-03-14 10:35:00,52,Adjusting Nut,ID4618,D,0,0,0,0,6,14,3,2,1011.0,202,2,0,0,19,6,5,217.0,2815.0,278.0
Case 103,Final Inspection Q.C.,Quality Check 1,2012-03-14 12:03:00,2012-03-14 12:04:00,52,Adjusting Nut,ID4618,D,50,0,0,0,12,14,3,2,305.0,252,2,0,0,19,6,5,1.0,2815.0,61.0
Case 103,Packing,Packing,2012-03-15 00:00:00,2012-03-15 01:00:00,52,Adjusting Nut,ID4820,D,50,0,0,0,0,15,3,3,717.0,302,2,0,0,19,6,5,60.0,2815.0,60.0
Case 104,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-19 20:43:00,2012-03-20 02:26:00,33,Cable Head,ID4529,S,1,0,0,0,20,19,3,0,0.0,1,0,0,0,6,3,3,343.0,1038.0,1038.0
Case 104,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-20 02:27:00,2012-03-20 06:41:00,33,Cable Head,ID4529,D,19,0,0,0,2,20,3,1,344.0,20,0,0,0,6,3,3,254.0,1038.0,695.0
Case 104,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-20 07:00:00,2012-03-20 11:07:00,33,Cable Head,ID4429,D,13,0,0,0,7,20,3,1,273.0,33,0,0,0,6,3,3,247.0,1038.0,441.0
Case 104,Turning & Milling Q.C.,Quality Check 1,2012-03-20 09:54:00,2012-03-20 11:54:00,33,Cable Head,ID4493,D,0,0,0,0,9,20,3,1,174.0,33,0,0,0,6,3,3,120.0,1038.0,194.0
Case 104,Turning & Milling Q.C.,Quality Check 1,2012-03-21 06:55:00,2012-03-21 07:41:00,33,Cable Head,ID4493,D,33,0,0,0,6,21,3,2,1261.0,66,0,0,0,6,3,3,46.0,1038.0,74.0
Case 104,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-21 09:21:00,2012-03-21 09:49:00,33,Cable Head,ID4718,D,33,0,0,0,9,21,3,2,146.0,99,0,0,0,6,3,3,28.0,1038.0,28.0
Case 105,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-20 23:18:00,2012-03-21 06:34:00,15,Bearing,ID4167,S,0,0,0,0,23,20,3,1,0.0,0,0,0,0,2,1,1,436.0,629.0,629.0
Case 105,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-21 07:18:00,2012-03-21 10:31:00,15,Bearing,ID4932,D,15,0,0,0,7,21,3,2,480.0,15,0,0,0,2,1,1,193.0,629.0,193.0
Case 106,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-15 10:14:00,2012-03-15 15:44:00,39,Ballnut,ID0997,S,0,0,0,0,10,15,3,3,0.0,0,0,0,0,8,6,5,330.0,977.0,977.0
Case 106,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-15 16:55:00,2012-03-15 20:38:00,39,Ballnut,ID4219,D,39,0,0,0,16,15,3,3,401.0,39,0,0,0,8,6,5,223.0,977.0,647.0
Case 106,Turning & Milling Q.C.,Quality Check 1,2012-03-19 07:00:00,2012-03-19 07:28:00,39,Ballnut,ID4618,D,39,0,0,0,7,19,3,0,5165.0,78,0,0,0,8,6,5,28.0,977.0,424.0
Case 106,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-19 09:38:00,2012-03-19 10:51:00,39,Ballnut,ID0998,D,39,0,0,0,9,19,3,0,158.0,117,0,0,0,8,6,5,73.0,977.0,396.0
Case 106,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-19 14:42:00,2012-03-19 15:20:00,39,Ballnut,ID4882,D,39,0,0,0,14,19,3,0,304.0,156,0,0,0,8,6,5,38.0,977.0,323.0
Case 106,Final Inspection Q.C.,Quality Check 1,2012-03-21 15:27:00,2012-03-21 17:57:00,39,Ballnut,ID4618,D,0,0,0,0,15,21,3,2,2925.0,156,0,0,0,8,6,5,150.0,977.0,285.0
Case 106,Packing,Packing,2012-03-22 00:00:00,2012-03-22 01:00:00,39,Ballnut,ID4820,D,39,0,0,0,0,22,3,3,513.0,195,0,0,0,8,6,5,60.0,977.0,135.0
Case 106,Final Inspection Q.C.,Quality Check 1,2012-03-22 11:50:00,2012-03-22 13:05:00,39,Ballnut,ID4618,D,39,0,0,0,11,22,3,3,710.0,234,0,0,0,8,6,5,75.0,977.0,75.0
Case 107,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-03-30 06:36:00,2012-03-30 11:47:00,20,Cable Head,ID4132,S,1,0,0,0,6,30,3,4,0.0,1,0,0,0,1,1,1,311.0,311.0,311.0
Case 108,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-27 01:18:00,2012-02-27 06:55:00,15,Bushing,ID4794,S,1,0,0,0,1,27,2,0,0.0,1,0,0,0,17,8,7,337.0,2210.0,2210.0
Case 108,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-27 06:59:00,2012-02-27 09:13:00,15,Bushing,ID4529,S,1,0,0,0,6,27,2,0,341.0,2,0,0,0,17,8,7,134.0,2210.0,1873.0
Case 108,Turning & Milling Q.C.,Quality Check 1,2012-02-27 07:00:00,2012-02-27 08:40:00,15,Bushing,ID4287,D,0,0,0,0,7,27,2,0,1.0,2,0,0,0,17,8,7,100.0,2210.0,1739.0
Case 108,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-27 09:13:00,2012-02-27 12:38:00,15,Bushing,ID4529,D,13,0,0,0,9,27,2,0,133.0,15,0,0,0,17,8,7,205.0,2210.0,1639.0
Case 108,Turning & Milling Q.C.,Quality Check 1,2012-02-28 13:20:00,2012-02-28 14:24:00,15,Bushing,ID4287,D,14,1,0,0,13,28,2,1,1687.0,29,1,0,1,17,8,7,64.0,2210.0,1434.0
Case 108,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-28 17:52:00,2012-02-28 19:07:00,15,Bushing,ID0998,D,14,0,0,0,17,28,2,1,272.0,43,1,0,0,17,8,7,75.0,2210.0,1370.0
Case 108,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-29 00:00:00,2012-02-29 01:15:00,15,Bushing,ID4528,D,0,0,0,0,0,29,2,2,368.0,43,1,0,0,17,8,7,75.0,2210.0,1295.0
Case 108,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-29 22:05:00,2012-02-29 23:04:00,15,Bushing,ID0420,D,14,0,0,0,22,29,2,2,1325.0,57,1,0,0,17,8,7,59.0,2210.0,1220.0
Case 108,Lapping - Machine 1,Machine 1 - Lapping,2012-03-01 02:35:00,2012-03-01 03:50:00,15,Bushing,ID0420,D,0,0,0,0,2,1,3,3,270.0,57,1,0,0,17,8,7,75.0,2210.0,1161.0
Case 108,Lapping - Machine 1,Machine 1 - Lapping,2012-03-01 02:36:00,2012-03-01 03:28:00,15,Bushing,ID0420,D,14,0,0,0,2,1,3,3,1.0,71,1,0,0,17,8,7,52.0,2210.0,1086.0
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 08:30:00,2012-03-07 11:16:00,15,Bushing,ID4385,S,0,0,0,0,8,7,3,2,8994.0,71,1,0,0,17,8,7,166.0,2210.0,1034.0
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 11:18:00,2012-03-07 14:10:00,15,Bushing,ID4385,D,5,0,0,0,11,7,3,2,168.0,76,1,0,0,17,8,7,172.0,2210.0,868.0
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 14:12:00,2012-03-07 15:56:00,15,Bushing,ID0420,D,4,0,0,0,14,7,3,2,174.0,80,1,0,0,17,8,7,104.0,2210.0,696.0
Case 108,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-07 15:57:00,2012-03-07 19:30:00,15,Bushing,ID4872,D,5,0,0,0,15,7,3,2,105.0,85,1,0,0,17,8,7,213.0,2210.0,592.0
Case 108,Final Inspection Q.C.,Quality Check 1,2012-03-08 11:00:00,2012-03-08 15:52:00,15,Bushing,ID4287,D,0,0,0,0,11,8,3,3,1143.0,85,1,0,0,17,8,7,292.0,2210.0,379.0
Case 108,Packing,Packing,2012-03-09 00:00:00,2012-03-09 01:00:00,15,Bushing,ID4820,D,14,0,0,0,0,9,3,4,780.0,99,1,0,0,17,8,7,60.0,2210.0,87.0
Case 108,Final Inspection Q.C.,Quality Check 1,2012-03-09 09:00:00,2012-03-09 09:27:00,15,Bushing,ID4287,D,14,0,0,0,9,9,3,4,540.0,113,1,0,0,17,8,7,27.0,2210.0,27.0
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-04 11:14:00,2012-03-04 18:01:00,50,Electrical Contact,ID4932,S,0,0,0,0,11,4,3,6,0.0,0,0,0,0,16,6,5,407.0,2372.0,2372.0
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-04 17:52:00,2012-03-04 23:53:00,50,Electrical Contact,ID4167,S,2,0,0,0,17,4,3,6,398.0,2,0,0,0,16,6,5,361.0,2372.0,1965.0
Case 109,Turning & Milling Q.C.,Quality Check 1,2012-03-05 00:00:00,2012-03-05 01:15:00,50,Electrical Contact,ID4618,D,49,0,0,0,0,5,3,0,368.0,51,0,0,0,16,6,5,75.0,2372.0,1604.0
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-05 00:03:00,2012-03-05 01:08:00,50,Electrical Contact,ID4529,S,1,0,0,0,0,5,3,0,3.0,52,0,0,0,16,6,5,65.0,2372.0,1529.0
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-05 01:09:00,2012-03-05 06:43:00,50,Electrical Contact,ID4529,D,31,0,0,0,1,5,3,0,66.0,83,0,0,0,16,6,5,334.0,2372.0,1464.0
Case 109,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-05 06:49:00,2012-03-05 09:41:00,50,Electrical Contact,ID4932,D,16,0,0,0,6,5,3,0,340.0,99,0,0,0,16,6,5,172.0,2372.0,1130.0
Case 109,Turning & Milling Q.C.,Quality Check 1,2012-03-05 07:00:00,2012-03-05 08:21:00,50,Electrical Contact,ID4618,D,0,0,0,0,7,5,3,0,11.0,99,0,0,0,16,6,5,81.0,2372.0,958.0
Case 109,Turning & Milling Q.C.,Quality Check 1,2012-03-05 10:18:00,2012-03-05 10:23:00,50,Electrical Contact,ID4618,D,0,1,0,0,10,5,3,0,198.0,99,1,0,1,16,6,5,5.0,2372.0,877.0
Case 109,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-15 11:05:00,2012-03-15 11:26:00,50,Electrical Contact,ID0998,D,49,0,0,0,11,15,3,3,14447.0,148,1,0,0,16,6,5,21.0,2372.0,872.0
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21 05:03:00,2012-03-21 06:22:00,50,Electrical Contact,ID4355,S,1,0,0,0,5,21,3,2,8278.0,149,1,0,0,16,6,5,79.0,2372.0,851.0
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21 06:23:00,2012-03-21 06:49:00,50,Electrical Contact,ID4355,D,3,0,0,0,6,21,3,2,80.0,152,1,0,0,16,6,5,26.0,2372.0,772.0
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21 07:34:00,2012-03-21 12:08:00,50,Electrical Contact,ID4385,D,45,0,0,0,7,21,3,2,71.0,197,1,0,0,16,6,5,274.0,2372.0,746.0
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-23 00:40:00,2012-03-23 01:33:00,50,Electrical Contact,ID4445,S,0,0,0,0,0,23,3,4,2466.0,197,1,0,0,16,6,5,53.0,2372.0,472.0
Case 109,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-23 01:34:00,2012-03-23 04:08:00,50,Electrical Contact,ID4445,D,49,0,0,0,1,23,3,4,54.0,246,1,0,0,16,6,5,154.0,2372.0,419.0
Case 109,Final Inspection Q.C.,Quality Check 1,2012-03-23 07:25:00,2012-03-23 10:50:00,50,Electrical Contact,ID4618,D,45,4,0,0,7,23,3,4,351.0,291,5,0,1,16,6,5,205.0,2372.0,265.0
Case 109,Packing,Packing,2012-03-25 00:00:00,2012-03-25 01:00:00,50,Electrical Contact,ID4491,D,45,0,0,0,0,25,3,6,2435.0,336,5,0,0,16,6,5,60.0,2372.0,60.0
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-15 18:04:00,2012-01-15 23:40:00,100,Spur Gear,ID4132,S,0,0,0,0,18,15,1,6,0.0,0,0,0,0,21,6,5,336.0,3488.0,3488.0
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 06:59:00,2012-01-16 09:49:00,100,Spur Gear,ID4641,D,1,0,0,0,6,16,1,0,775.0,1,0,0,0,21,6,5,170.0,3488.0,3152.0
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-16 09:00:00,2012-01-16 09:54:00,100,Spur Gear,ID4287,D,0,0,0,0,9,16,1,0,121.0,1,0,0,0,21,6,5,54.0,3488.0,2982.0
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 09:50:00,2012-01-16 16:22:00,100,Spur Gear,ID4641,D,17,0,0,0,9,16,1,0,50.0,18,0,0,0,21,6,5,392.0,3488.0,2928.0
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 18:08:00,2012-01-16 23:38:00,100,Spur Gear,ID4132,D,18,0,0,0,18,16,1,0,498.0,36,0,0,0,21,6,5,330.0,3488.0,2536.0
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-16 23:39:00,2012-01-17 06:37:00,100,Spur Gear,ID4932,D,19,0,0,0,23,16,1,0,331.0,55,0,0,0,21,6,5,418.0,3488.0,2206.0
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-17 10:46:00,2012-01-17 12:01:00,100,Spur Gear,ID4641,D,7,0,0,0,10,17,1,1,667.0,62,0,0,0,21,6,5,75.0,3488.0,1788.0
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-18 07:00:00,2012-01-18 08:38:00,100,Spur Gear,ID4287,D,0,0,0,0,7,18,1,2,1214.0,62,0,0,0,21,6,5,98.0,3488.0,1713.0
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 08:35:00,2012-01-18 09:50:00,100,Spur Gear,ID4641,D,0,0,0,0,8,18,1,2,95.0,62,0,0,0,21,6,5,75.0,3488.0,1615.0
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 08:36:00,2012-01-18 09:56:00,100,Spur Gear,ID4641,S,0,0,0,0,8,18,1,2,1.0,62,0,0,0,21,6,5,80.0,3488.0,1540.0
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-18 09:57:00,2012-01-18 15:32:00,100,Spur Gear,ID4641,D,14,0,0,0,9,18,1,2,81.0,76,0,0,0,21,6,5,335.0,3488.0,1460.0
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-18 10:14:00,2012-01-18 11:29:00,100,Spur Gear,ID4618,D,60,0,0,0,10,18,1,2,17.0,136,0,0,0,21,6,5,75.0,3488.0,1125.0
Case 11,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-01-19 07:39:00,2012-01-19 09:00:00,100,Spur Gear,ID4641,S,1,0,0,0,7,19,1,3,1285.0,137,0,0,0,21,6,5,81.0,3488.0,1050.0
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-19 09:01:00,2012-01-19 16:00:00,100,Spur Gear,ID4641,D,14,0,0,0,9,19,1,3,82.0,151,0,0,0,21,6,5,419.0,3488.0,969.0
Case 11,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-01-19 16:08:00,2012-01-19 19:21:00,100,Spur Gear,ID4132,D,9,0,0,0,16,19,1,3,427.0,160,0,0,0,21,6,5,193.0,3488.0,550.0
Case 11,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-22 15:01:00,2012-01-22 15:33:00,100,Spur Gear,ID4882,D,20,0,0,0,15,22,1,6,4253.0,180,0,0,0,21,6,5,32.0,3488.0,357.0
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-23 09:24:00,2012-01-23 09:25:00,100,Spur Gear,ID4618,D,37,0,0,0,9,23,1,0,1103.0,217,0,0,0,21,6,5,1.0,3488.0,325.0
Case 11,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-01-24 14:41:00,2012-01-24 16:06:00,100,Spur Gear,ID4882,D,77,0,0,0,14,24,1,1,1757.0,294,0,0,0,21,6,5,85.0,3488.0,324.0
Case 11,Packing,Packing,2012-01-25 00:00:00,2012-01-25 01:00:00,100,Spur Gear,ID4820,D,97,0,0,0,0,25,1,2,559.0,391,0,0,0,21,6,5,60.0,3488.0,239.0
Case 11,Final Inspection Q.C.,Quality Check 1,2012-01-25 11:11:00,2012-01-25 14:09:00,100,Spur Gear,ID4618,D,97,0,0,0,11,25,1,2,671.0,488,0,0,0,21,6,5,178.0,3488.0,179.0
Case 11,Turning & Milling Q.C.,Quality Check 1,2012-01-25 14:10:00,2012-01-25 14:11:00,100,Spur Gear,ID4618,D,0,3,0,0,14,25,1,2,179.0,488,3,0,1,21,6,5,1.0,3488.0,1.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 03:49:00,2012-03-01 06:35:00,500,Ballnut,ID4794,S,1,0,0,0,3,1,3,3,0.0,1,0,0,0,73,8,7,166.0,17068.0,17068.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 06:57:00,2012-03-01 12:36:00,500,Ballnut,ID4529,S,3,0,0,0,6,1,3,3,188.0,4,0,0,0,73,8,7,339.0,17068.0,16902.0
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-01 10:00:00,2012-03-01 11:00:00,500,Ballnut,ID4163,D,0,0,0,0,10,1,3,3,183.0,4,0,0,0,73,8,7,60.0,17068.0,16563.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 12:37:00,2012-03-01 15:46:00,500,Ballnut,ID4529,D,10,0,0,0,12,1,3,3,157.0,14,0,0,0,73,8,7,189.0,17068.0,16503.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-01 20:16:00,2012-03-02 06:27:00,500,Ballnut,ID4794,D,30,0,0,0,20,1,3,3,459.0,44,0,0,0,73,8,7,611.0,17068.0,16314.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-02 06:45:00,2012-03-02 12:47:00,500,Ballnut,ID4167,D,14,0,0,0,6,2,3,4,629.0,58,0,0,0,73,8,7,362.0,17068.0,15703.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-03 13:00:00,2012-03-04 00:26:00,500,Ballnut,ID4529,D,36,0,0,0,13,3,3,5,1815.0,94,0,0,0,73,8,7,686.0,17068.0,15341.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-03 23:36:00,2012-03-04 06:46:00,500,Ballnut,ID4641,D,21,0,0,0,23,3,3,5,636.0,115,0,0,0,73,8,7,430.0,17068.0,14655.0
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-04 07:20:00,2012-03-04 07:51:00,500,Ballnut,ID4618,D,0,0,0,0,7,4,3,6,464.0,115,0,0,0,73,8,7,31.0,17068.0,14225.0
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-06 07:22:00,2012-03-06 07:29:00,500,Ballnut,ID4618,D,119,1,0,0,7,6,3,1,2882.0,234,1,0,1,73,8,7,7.0,17068.0,14194.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-06 07:28:00,2012-03-06 07:29:00,500,Ballnut,ID4794,D,5,0,0,0,7,6,3,1,6.0,239,1,0,0,73,8,7,1.0,17068.0,14187.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 01:08:00,2012-03-08 04:17:00,500,Ballnut,ID4529,S,0,0,0,0,1,8,3,3,2500.0,239,1,0,0,73,8,7,189.0,17068.0,14186.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 07:11:00,2012-03-08 11:37:00,500,Ballnut,ID4794,S,1,0,0,0,7,8,3,3,363.0,240,1,0,0,73,8,7,266.0,17068.0,13997.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 11:37:00,2012-03-08 15:52:00,500,Ballnut,ID4794,D,10,0,0,0,11,8,3,3,266.0,250,1,0,0,73,8,7,255.0,17068.0,13731.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-08 15:54:00,2012-03-08 23:40:00,500,Ballnut,ID4167,D,32,0,0,0,15,8,3,3,257.0,282,1,0,0,73,8,7,466.0,17068.0,13476.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-09 01:48:00,2012-03-09 06:51:00,500,Ballnut,ID4529,D,18,0,0,0,1,9,3,4,594.0,300,1,0,0,73,8,7,303.0,17068.0,13010.0
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-09 06:50:00,2012-03-09 07:32:00,500,Ballnut,ID4618,D,0,0,0,0,6,9,3,4,302.0,300,1,0,0,73,8,7,42.0,17068.0,12707.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-09 07:59:00,2012-03-09 12:27:00,500,Ballnut,ID4429,D,15,0,0,0,7,9,3,4,69.0,315,1,0,0,73,8,7,268.0,17068.0,12665.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-10 13:00:00,2012-03-11 10:54:00,500,Ballnut,ID4932,D,30,0,0,0,13,10,3,5,1741.0,345,1,0,0,73,8,7,1314.0,17068.0,12397.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-10 23:26:00,2012-03-11 06:35:00,500,Ballnut,ID4794,D,20,0,0,0,23,10,3,5,626.0,365,1,0,0,73,8,7,429.0,17068.0,11083.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-11 06:55:00,2012-03-11 16:09:00,500,Ballnut,ID4529,D,17,0,0,0,6,11,3,6,449.0,382,1,0,0,73,8,7,554.0,17068.0,10654.0
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-11 06:58:00,2012-03-11 07:42:00,500,Ballnut,ID4618,D,0,0,0,0,6,11,3,6,3.0,382,1,0,0,73,8,7,44.0,17068.0,10100.0
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-11 08:02:00,2012-03-11 09:17:00,500,Ballnut,ID4618,D,82,0,0,0,8,11,3,6,64.0,464,1,0,0,73,8,7,75.0,17068.0,10056.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-11 16:11:00,2012-03-11 20:12:00,500,Ballnut,ID4429,D,13,0,0,0,16,11,3,6,489.0,477,1,0,0,73,8,7,241.0,17068.0,9981.0
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-12 08:00:00,2012-03-12 08:08:00,500,Ballnut,ID4618,D,0,3,0,0,8,12,3,0,949.0,477,4,0,1,73,8,7,8.0,17068.0,9740.0
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-12 08:13:00,2012-03-12 09:28:00,500,Ballnut,ID4618,D,36,0,0,0,8,12,3,0,13.0,513,4,0,0,73,8,7,75.0,17068.0,9732.0
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-12 09:28:00,2012-03-12 09:33:00,500,Ballnut,ID4618,D,0,3,0,0,9,12,3,0,75.0,513,7,0,1,73,8,7,5.0,17068.0,9657.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-15 23:10:00,2012-03-16 06:47:00,500,Ballnut,ID4794,S,4,0,0,0,23,15,3,3,5142.0,517,7,0,0,73,8,7,457.0,17068.0,9652.0
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-16 06:58:00,2012-03-16 08:32:00,500,Ballnut,ID4618,D,0,0,0,0,6,16,3,4,468.0,517,7,0,0,73,8,7,94.0,17068.0,9195.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-16 07:13:00,2012-03-16 12:49:00,500,Ballnut,ID4529,D,19,0,0,0,7,16,3,4,15.0,536,7,0,0,73,8,7,336.0,17068.0,9101.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-17 13:24:00,2012-03-18 11:30:00,500,Ballnut,ID4932,D,36,0,0,0,13,17,3,5,1811.0,572,7,0,0,73,8,7,1326.0,17068.0,8765.0
Case 110,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2012-03-17 23:54:00,2012-03-18 02:26:00,500,Ballnut,ID4641,D,14,0,0,0,23,17,3,5,630.0,586,7,0,0,73,8,7,152.0,17068.0,7439.0
Case 110,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-19 12:29:00,2012-03-19 16:06:00,500,Ballnut,ID0998,D,141,0,0,0,12,19,3,0,2195.0,727,7,0,0,73,8,7,217.0,17068.0,7287.0
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-19 16:24:00,2012-03-19 17:43:00,500,Ballnut,ID4528,D,20,0,0,0,16,19,3,0,235.0,747,7,0,0,73,8,7,79.0,17068.0,7070.0
Case 110,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-19 21:29:00,2012-03-19 22:32:00,500,Ballnut,ID0997,D,0,0,0,0,21,19,3,0,305.0,747,7,0,0,73,8,7,63.0,17068.0,6991.0
Case 110,Turning & Milling Q.C.,Quality Check 1,2012-03-20 06:52:00,2012-03-20 09:44:00,500,Ballnut,ID4618,D,0,0,0,0,6,20,3,1,563.0,747,7,0,0,73,8,7,172.0,17068.0,6928.0
Case 110,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-20 07:16:00,2012-03-20 12:13:00,500,Ballnut,ID4528,D,91,0,0,0,7,20,3,1,24.0,838,7,0,0,73,8,7,297.0,17068.0,6756.0
