Case ID,Activity,Similar Case Count,Avg Qty Completed by Similar,Avg Qty Rejected by Similar,Avg Duration of Concurrent Cases,Active Resources Count,Total Qty Completed by Similar,Completion Time (minutes)
Case 121,Turning & Milling Q.C.,0,,,,0,0,38.0
Case 121,Laser Marking - Machine 7,1,28.0,0.0,24.0,1,28,24.0
Case 121,Deburring - Manual,0,,,,0,0,1.0
Case 121,Flat Grinding - Machine 11,0,,,,0,0,93.0
Case 121,Lapping - Machine 1,0,,,,0,0,111.0
Case 121,Round Grinding - Machine 3,0,,,,0,0,117.0
Case 121,Round Grinding - Machine 3,0,,,,0,0,197.0
Case 121,Round Grinding - Q.C.,0,,,,0,0,121.0
Case 121,Lapping - Machine 1,0,,,,0,0,161.0
Case 121,Round Grinding - Machine 3,0,,,,0,0,40.0
Case 121,Round Grinding - Machine 3,0,,,,0,0,363.0
Case 122,Turning & Milling - Machine 5,0,,,,0,0,163.0
Case 122,Turning & Milling - Machine 5,0,,,,0,0,301.0
Case 122,Turning & Milling - Machine 5,0,,,,0,0,321.0
Case 122,Turning & Milling - Machine 5,0,,,,0,0,221.0
Case 122,Turning & Milling Q.C.,0,,,,0,0,90.0
Case 122,Turning & Milling Q.C.,0,,,,0,0,60.0
Case 122,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 122,Deburring - Manual,0,,,,0,0,75.0
Case 122,Flat Grinding - Machine 11,0,,,,0,0,75.0
Case 122,Lapping - Machine 1,0,,,,0,0,66.0
Case 122,Round Grinding - Machine 2,1,7.0,0.0,177.0,1,7,145.0
Case 122,Round Grinding - Machine 2,0,,,,0,0,225.0
Case 122,Round Grinding - Q.C.,0,,,,0,0,230.0
Case 122,Round Grinding - Q.C.,0,,,,0,0,44.0
Case 122,Lapping - Machine 1,1,0.0,0.0,75.0,1,0,75.0
Case 122,Lapping - Machine 1,0,,,,0,0,105.0
Case 122,Round Grinding - Machine 2,0,,,,0,0,114.0
Case 122,Round Grinding - Machine 2,0,,,,0,0,95.0
Case 122,Round Grinding - Machine 2,0,,,,0,0,239.0
Case 122,Final Inspection Q.C.,2,4.5,0.0,59.5,1,9,141.0
Case 122,Final Inspection Q.C.,0,,,,0,0,100.0
Case 122,Laser Marking - Machine 7,0,,,,0,0,90.0
Case 122,Grinding Rework - Machine 12,0,,,,0,0,107.0
Case 122,Final Inspection Q.C.,0,,,,0,0,100.0
Case 122,Final Inspection Q.C.,0,,,,0,0,30.0
Case 122,Packing,5,40.0,0.0,60.0,1,200,60.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,75.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,150.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,270.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,80.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,437.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,338.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,122.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,76.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,2.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,336.0
Case 123,Turning & Milling Q.C.,0,,,,0,0,61.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,1328.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,1.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,89.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,18.0
Case 123,Turning & Milling Q.C.,0,,,,0,0,161.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,1.0
Case 123,Turning & Milling - Machine 4,0,,,,0,0,1.0
Case 123,Laser Marking - Machine 7,0,,,,0,0,50.0
Case 124,Turning & Milling - Machine 4,0,,,,0,0,455.0
Case 124,Turning & Milling - Machine 4,0,,,,0,0,83.0
Case 124,Turning & Milling - Machine 4,0,,,,0,0,115.0
Case 124,Turning & Milling - Machine 4,0,,,,0,0,282.0
Case 124,Turning & Milling Q.C.,0,,,,0,0,99.0
Case 124,Laser Marking - Machine 7,0,,,,0,0,19.0
Case 124,Lapping - Machine 1,0,,,,0,0,14.0
Case 124,Final Inspection Q.C.,2,4.5,0.0,77.5,1,9,105.0
Case 124,Final Inspection Q.C.,0,,,,0,0,15.0
Case 124,Packing,2,52.0,0.0,60.0,1,104,60.0
Case 125,Turning & Milling - Machine 6,0,,,,0,0,312.0
Case 125,Turning & Milling - Machine 6,0,,,,0,0,356.0
Case 125,Turning & Milling Q.C.,0,,,,0,0,158.0
Case 125,Turning & Milling - Machine 6,0,,,,0,0,15.0
Case 125,Turning & Milling - Machine 6,0,,,,0,0,44.0
Case 126,Turning & Milling - Machine 4,0,,,,0,0,75.0
Case 126,Turning & Milling - Machine 4,0,,,,0,0,624.0
Case 126,Turning & Milling - Machine 4,0,,,,0,0,60.0
Case 126,Turning & Milling Q.C.,0,,,,0,0,60.0
Case 126,Turning & Milling - Machine 4,0,,,,0,0,196.0
Case 126,Turning & Milling Q.C.,0,,,,0,0,38.0
Case 126,Laser Marking - Machine 7,0,,,,0,0,1.0
Case 126,Lapping - Machine 1,3,0.0,0.0,75.0,1,0,75.0
Case 126,Lapping - Machine 1,0,,,,0,0,56.0
Case 126,Lapping - Machine 1,0,,,,0,0,47.0
Case 126,Round Grinding - Machine 12,0,,,,0,0,45.0
Case 126,Round Grinding - Machine 12,0,,,,0,0,52.0
Case 126,Round Grinding - Machine 12,0,,,,0,0,156.0
Case 126,Final Inspection Q.C.,0,,,,0,0,121.0
Case 126,Packing,5,40.6,0.0,60.0,1,203,60.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,347.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,45.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,116.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,634.0
Case 127,Turning & Milling Q.C.,0,,,,0,0,64.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,477.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,240.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,160.0
Case 127,Lapping - Machine 1,2,0.0,0.0,75.0,1,0,75.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,347.0
Case 127,Turning & Milling Q.C.,1,15.0,2.0,484.0,1,15,34.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,202.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,324.0
Case 127,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 127,Lapping - Machine 1,0,,,,0,0,97.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,558.0
Case 127,Laser Marking - Machine 7,0,,,,0,0,129.0
Case 127,Packing,3,13.25,0.0,60.0,1,53,60.0
Case 127,Turning & Milling - Machine 6,0,,,,0,0,523.0
Case 127,Turning & Milling Q.C.,0,,,,0,0,18.0
Case 127,Final Inspection Q.C.,0,,,,0,0,75.0
Case 127,Final Inspection Q.C.,0,,,,0,0,75.0
Case 127,Turning & Milling Q.C.,0,,,,0,0,1.0
Case 127,Lapping - Machine 1,0,,,,0,0,73.0
Case 127,Laser Marking - Machine 7,0,,,,0,0,103.0
Case 127,Turning & Milling Q.C.,0,,,,0,0,7.0
Case 127,Turning & Milling Q.C.,0,,,,0,0,2.0
Case 127,Final Inspection Q.C.,0,,,,0,0,87.0
Case 127,Final Inspection Q.C.,0,,,,0,0,75.0
Case 127,Final Inspection Q.C.,0,,,,0,0,4.0
Case 127,Lapping - Machine 1,0,,,,0,0,1.0
Case 127,Laser Marking - Machine 7,0,,,,0,0,1.0
Case 127,Packing,3,43.666666666666664,0.0,60.0,1,131,60.0
Case 127,Laser Marking - Machine 7,0,,,,0,0,31.0
Case 127,Lapping - Machine 1,1,0.0,0.0,75.0,1,0,75.0
Case 127,Lapping - Machine 1,0,,,,0,0,32.0
Case 127,Final Inspection Q.C.,0,,,,0,0,108.0
Case 127,Final Inspection Q.C.,1,0.0,0.0,30.0,1,0,118.0
Case 127,Packing,6,99.5,0.0,60.0,1,597,60.0
Case 127,Final Inspection Q.C.,0,,,,0,0,15.0
Case 129,Turning & Milling - Machine 8,0,,,,0,0,483.0
Case 129,Turning & Milling Q.C.,0,,,,0,0,120.0
Case 129,Turning & Milling - Machine 8,0,,,,0,0,257.0
Case 129,Turning & Milling - Machine 8,0,,,,0,0,107.0
Case 129,Turning & Milling Q.C.,1,48.0,0.0,27.0,1,48,100.0
Case 129,Lapping - Machine 1,0,,,,0,0,75.0
Case 129,Lapping - Machine 1,0,,,,0,0,15.0
Case 129,Packing,3,10.666666666666666,0.0,60.0,1,32,60.0
Case 129,Final Inspection Q.C.,1,0.0,0.0,118.0,1,0,30.0
Case 129,Laser Marking - Machine 7,0,,,,0,0,44.0
Case 13,Turning - Machine 9,0,,,,0,0,90.0
Case 13,Turning - Machine 9,0,,,,0,0,25.0
Case 13,Turning - Machine 9,0,,,,0,0,180.0
Case 13,Packing,3,11.0,0.0,60.0,1,33,60.0
Case 13,Turning Q.C.,0,,,,0,0,53.0
Case 13,Laser Marking - Machine 7,0,,,,0,0,40.0
Case 13,Final Inspection Q.C.,0,,,,0,0,75.0
Case 130,Turning & Milling - Machine 6,0,,,,0,0,83.0
Case 133,Turning & Milling - Machine 4,0,,,,0,0,75.0
Case 133,Turning & Milling - Machine 4,0,,,,0,0,519.0
Case 133,Turning & Milling - Machine 4,0,,,,0,0,116.0
Case 133,Turning & Milling - Machine 4,0,,,,0,0,558.0
Case 134,Turning & Milling - Machine 4,0,,,,0,0,120.0
Case 134,Turning & Milling - Machine 4,0,,,,0,0,250.0
Case 134,Turning & Milling - Machine 4,0,,,,0,0,340.0
Case 134,Turning & Milling - Machine 4,0,,,,0,0,362.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,510.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,316.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,34.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,310.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,1.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,214.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,329.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,137.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,409.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,475.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,211.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,18.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,237.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,416.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,138.0
Case 135,Turning & Milling Q.C.,1,26.0,2.0,173.0,1,26,60.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,211.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,467.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,410.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,480.0
Case 135,Turning & Milling Q.C.,0,,,,0,0,61.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,60.0
Case 135,Turning & Milling - Machine 5,1,5.0,0.0,123.0,1,5,121.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,222.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,103.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,324.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,500.0
Case 135,Turning & Milling Q.C.,1,148.0,0.0,1.0,1,148,301.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,447.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,407.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,559.0
Case 135,Turning & Milling Q.C.,0,,,,0,0,181.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,401.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,344.0
Case 135,Turning & Milling - Machine 5,0,,,,0,0,342.0
Case 135,Turning & Milling Q.C.,0,,,,0,0,60.0
Case 136,Turning & Milling - Machine 6,0,,,,0,0,259.0
Case 136,Turning & Milling - Machine 6,0,,,,0,0,381.0
Case 136,Turning & Milling Q.C.,0,,,,0,0,45.0
Case 137,Turning & Milling - Machine 4,0,,,,0,0,317.0
Case 137,Turning & Milling - Machine 4,0,,,,0,0,174.0
Case 137,Turning & Milling - Machine 4,0,,,,0,0,499.0
Case 137,Turning & Milling Q.C.,0,,,,0,0,55.0
Case 138,Turning & Milling - Machine 4,0,,,,0,0,48.0
Case 138,Turning & Milling - Machine 4,0,,,,0,0,302.0
Case 138,Turning & Milling - Machine 4,0,,,,0,0,349.0
Case 138,Turning & Milling - Machine 4,0,,,,0,0,478.0
Case 138,Turning & Milling - Machine 5,1,0.0,0.0,121.0,1,0,123.0
Case 138,Turning & Milling Q.C.,1,160.0,0.0,158.0,1,160,30.0
Case 138,Turning & Milling Q.C.,0,,,,0,0,30.0
Case 138,Turning & Milling Q.C.,0,,,,0,0,45.0
Case 138,Laser Marking - Machine 7,0,,,,0,0,28.0
Case 139,Round Grinding - Q.C.,0,,,,0,0,62.0
Case 140,Turning & Milling - Machine 5,0,,,,0,0,645.0
Case 140,Turning & Milling - Machine 5,0,,,,0,0,75.0
Case 140,Turning & Milling Q.C.,0,,,,0,0,60.0
Case 140,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 140,Lapping - Machine 1,0,,,,0,0,115.0
Case 140,Round Grinding - Machine 2,0,,,,0,0,220.0
Case 140,Round Grinding - Machine 2,0,,,,0,0,51.0
Case 140,Round Grinding - Machine 2,0,,,,0,0,36.0
Case 140,Grinding Rework - Machine 12,0,,,,0,0,43.0
Case 140,Round Grinding - Machine 2,0,,,,0,0,32.0
Case 140,Packing,11,58.27272727272727,0.0,60.0,1,641,60.0
Case 140,Final Inspection Q.C.,0,,,,0,0,111.0
Case 141,Turning & Milling - Machine 4,0,,,,0,0,75.0
Case 142,Turning & Milling Q.C.,0,,,,0,0,126.0
Case 142,Turning & Milling Q.C.,0,,,,0,0,70.0
Case 144,Packing,11,58.45454545454545,0.0,60.0,1,643,60.0
Case 144,Final Inspection Q.C.,0,,,,0,0,61.0
Case 145,Turning - Machine 8,0,,,,0,0,218.0
Case 145,Turning - Machine 8,0,,,,0,0,332.0
Case 145,Turning - Machine 8,0,,,,0,0,27.0
Case 145,Turning - Machine 8,0,,,,0,0,38.0
Case 145,Turning Q.C.,1,10.0,0.0,1.0,1,10,1.0
Case 145,Flat Grinding - Machine 11,0,,,,0,0,378.0
Case 145,Lapping - Machine 1,0,,,,0,0,45.0
Case 145,Final Inspection Q.C.,0,,,,0,0,20.0
Case 145,Wire Cut - Machine 13,0,,,,0,0,60.0
Case 145,Wire Cut - Machine 18,0,,,,0,0,120.0
Case 145,Wire Cut - Machine 18,0,,,,0,0,510.0
Case 145,Turning Q.C.,1,0.0,0.0,205.0,1,0,207.0
Case 145,Lapping - Machine 1,0,,,,0,0,75.0
Case 145,Laser Marking - Machine 7,0,,,,0,0,33.0
Case 145,Packing,1,10.0,0.0,60.0,1,10,60.0
Case 145,Final Inspection Q.C.,0,,,,0,0,8.0
Case 146,Packing,1,49.0,0.0,60.0,1,49,60.0
Case 146,Final Inspection Q.C.,2,2.0,0.5,300.0,1,4,100.0
Case 147,Turning - Machine 8,0,,,,0,0,276.0
Case 147,Turning - Machine 8,0,,,,0,0,240.0
Case 147,Turning - Machine 8,0,,,,0,0,294.0
Case 147,Turning - Machine 8,0,,,,0,0,399.0
Case 147,Packing,3,65.33333333333333,0.0,60.0,1,196,60.0
Case 147,Turning Q.C.,0,,,,0,0,60.0
Case 147,Deburring - Manual,0,,,,0,0,217.0
Case 147,Final Inspection Q.C.,0,,,,0,0,43.0
Case 148,Rework Milling - Machine 28,0,,,,0,0,90.0
Case 148,Fix EDM,0,,,,0,0,420.0
Case 148,Final Inspection Q.C.,0,,,,0,0,75.0
Case 148,Milling Q.C.,0,,,,0,0,75.0
Case 148,Packing,1,65.0,0.0,60.0,1,65,60.0
Case 148,Milling - Machine 14,0,,,,0,0,75.0
Case 148,Final Inspection Q.C.,0,,,,0,0,21.0
Case 150,Flat Grinding - Machine 11,1,0.0,0.0,75.0,1,0,75.0
Case 150,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 150,Round Grinding - Machine 3,0,,,,0,0,75.0
Case 150,Final Inspection Q.C.,0,,,,0,0,1.0
Case 153,Round Grinding - Manual,0,,,,0,0,50.0
Case 153,Round Grinding - Manual,0,,,,0,0,55.0
Case 153,Final Inspection Q.C.,0,,,,0,0,37.0
Case 153,Final Inspection Q.C.,0,,,,0,0,35.0
Case 153,Packing,2,122.5,0.0,60.0,1,245,60.0
Case 154,Round Grinding - Q.C.,1,13.0,0.0,75.0,1,13,75.0
Case 154,Flat Grinding - Machine 26,0,,,,0,0,270.0
Case 154,Final Inspection Q.C.,0,,,,0,0,191.0
Case 154,Packing,1,20.0,0.0,60.0,1,20,60.0
Case 155,Turning - Machine 8,0,,,,0,0,285.0
Case 155,Turning & Milling - Machine 8,0,,,,0,0,42.0
Case 155,Turning & Milling - Machine 8,0,,,,0,0,75.0
Case 155,Turning & Milling - Machine 8,0,,,,0,0,391.0
Case 155,Turning & Milling Q.C.,0,,,,0,0,23.0
Case 155,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 155,Laser Marking - Machine 7,0,,,,0,0,21.0
Case 155,Laser Marking - Machine 7,0,,,,0,0,45.0
Case 155,Lapping - Machine 1,0,,,,0,0,78.0
Case 155,Final Inspection Q.C.,0,,,,0,0,98.0
Case 155,Final Inspection Q.C.,0,,,,0,0,75.0
Case 155,Packing,0,,,,0,0,60.0
Case 156,Turning & Milling - Machine 9,0,,,,0,0,230.0
Case 156,Turning & Milling - Machine 9,0,,,,0,0,420.0
Case 156,Turning & Milling - Machine 9,0,,,,0,0,383.0
Case 156,Turning & Milling - Machine 9,0,,,,0,0,157.0
Case 156,Turning & Milling - Machine 9,0,,,,0,0,569.0
Case 156,Turning & Milling Q.C.,0,,,,0,0,78.0
Case 156,Final Inspection Q.C.,0,,,,0,0,15.0
Case 156,Turning & Milling Q.C.,0,,,,0,0,1.0
Case 156,Laser Marking - Machine 7,0,,,,0,0,19.0
Case 156,Lapping - Machine 1,0,,,,0,0,78.0
Case 156,Final Inspection Q.C.,0,,,,0,0,76.0
Case 156,Final Inspection Q.C.,0,,,,0,0,1.0
Case 156,Turning & Milling - Machine 10,0,,,,0,0,4.0
Case 156,Packing,3,22.0,0.0,60.0,1,88,60.0
Case 157,Lapping - Machine 1,1,0.0,0.0,75.0,1,0,75.0
Case 163,Packing,2,16.5,0.0,60.0,1,33,60.0
Case 163,Final Inspection Q.C.,0,,,,0,0,106.0
Case 163,Turning Q.C.,0,,,,0,0,97.0
Case 163,Turning Q.C.,0,,,,0,0,120.0
Case 163,Turning - Machine 8,0,,,,0,0,1.0
Case 163,Final Inspection Q.C.,0,,,,0,0,75.0
Case 163,Final Inspection Q.C.,0,,,,0,0,75.0
Case 163,Packing,0,,,,0,0,60.0
Case 163,Final Inspection Q.C.,0,,,,0,0,75.0
Case 163,Final Inspection Q.C.,0,,,,0,0,30.0
Case 163,Packing,0,,,,0,0,60.0
Case 163,Final Inspection Q.C.,1,0.0,0.0,60.0,1,0,30.0
Case 163,Final Inspection Q.C.,0,,,,0,0,34.0
Case 17,Turning - Machine 8,0,,,,0,0,234.0
Case 17,Turning - Machine 8,0,,,,0,0,56.0
Case 17,Turning - Machine 8,0,,,,0,0,51.0
Case 17,Turning - Machine 8,0,,,,0,0,82.0
Case 17,Turning - Machine 8,0,,,,0,0,390.0
Case 17,Turning - Machine 8,0,,,,0,0,12.0
Case 17,Turning - Machine 8,0,,,,0,0,527.0
Case 17,Turning - Machine 8,0,,,,0,0,22.0
Case 17,Turning - Machine 8,0,,,,0,0,651.0
Case 17,Turning - Machine 8,0,,,,0,0,517.0
Case 17,Turning - Machine 8,0,,,,0,0,170.0
Case 17,Turning - Machine 8,0,,,,0,0,640.0
Case 17,Turning - Machine 8,0,,,,0,0,500.0
Case 17,Turning Q.C.,0,,,,0,0,40.0
Case 17,Turning Q.C.,0,,,,0,0,15.0
Case 17,Laser Marking - Machine 7,0,,,,0,0,83.0
Case 17,Turning Q.C.,0,,,,0,0,113.0
Case 17,Turning - Machine 8,0,,,,0,0,205.0
Case 17,Turning - Machine 8,0,,,,0,0,62.0
Case 17,Turning - Machine 8,0,,,,0,0,222.0
Case 17,Turning - Machine 8,0,,,,0,0,72.0
Case 17,Turning Q.C.,0,,,,0,0,57.0
Case 17,Turning - Machine 8,0,,,,0,0,336.0
Case 17,Turning - Machine 8,0,,,,0,0,34.0
Case 17,Turning - Machine 8,0,,,,0,0,426.0
Case 17,Turning Q.C.,0,,,,0,0,70.0
Case 17,Turning Q.C.,0,,,,0,0,121.0
Case 17,Turning - Machine 8,0,,,,0,0,137.0
Case 17,Turning - Machine 8,0,,,,0,0,481.0
Case 17,Packing,8,25.22222222222222,0.0,60.0,1,227,60.0
Case 17,Final Inspection Q.C.,0,,,,0,0,60.0
Case 17,Turning - Machine 8,0,,,,0,0,236.0
Case 17,Turning - Machine 8,0,,,,0,0,140.0
Case 17,Turning - Machine 8,0,,,,0,0,186.0
Case 17,Turning - Machine 8,0,,,,0,0,655.0
Case 17,Turning - Machine 8,0,,,,0,0,587.0
Case 17,Turning - Machine 8,0,,,,0,0,468.0
Case 17,Turning - Machine 8,0,,,,0,0,196.0
Case 17,Turning - Machine 8,0,,,,0,0,471.0
Case 17,Turning - Machine 8,0,,,,0,0,502.0
Case 174,Turning & Milling - Machine 6,0,,,,0,0,272.0
Case 174,Turning & Milling - Machine 6,0,,,,0,0,292.0
Case 174,Turning & Milling Q.C.,0,,,,0,0,67.0
Case 174,Turning & Milling - Machine 6,0,,,,0,0,229.0
Case 174,Turning & Milling - Machine 6,0,,,,0,0,69.0
Case 174,Turning & Milling - Machine 6,0,,,,0,0,211.0
Case 174,Turning & Milling - Machine 6,0,,,,0,0,217.0
Case 174,Turning & Milling - Machine 6,0,,,,0,0,364.0
Case 174,Turning & Milling Q.C.,0,,,,0,0,83.0
Case 174,Turning & Milling Q.C.,0,,,,0,0,31.0
Case 174,Laser Marking - Machine 7,0,,,,0,0,54.0
Case 174,Lapping - Machine 1,0,,,,0,0,88.0
Case 174,Lapping - Machine 1,0,,,,0,0,58.0
Case 174,Lapping - Machine 1,0,,,,0,0,122.0
Case 174,Round Grinding - Machine 12,0,,,,0,0,75.0
Case 174,Round Grinding - Machine 12,0,,,,0,0,216.0
Case 174,Round Grinding - Machine 12,0,,,,0,0,70.0
Case 174,Lapping - Machine 1,0,,,,0,0,223.0
Case 174,Packing,11,57.09090909090909,0.0,60.0,1,628,60.0
Case 174,Final Inspection Q.C.,1,5.0,0.0,73.0,1,5,97.0
Case 175,Round Grinding - Q.C.,0,,,,0,0,30.0
Case 175,Round Grinding - Q.C.,0,,,,0,0,27.0
Case 177,Lapping - Machine 1,0,,,,0,0,125.0
Case 177,Round Grinding - Machine 2,0,,,,0,0,107.0
Case 177,Round Grinding - Machine 2,0,,,,0,0,48.0
Case 177,Round Grinding - Machine 2,0,,,,0,0,374.0
Case 177,Final Inspection Q.C.,0,,,,0,0,100.0
Case 177,Final Inspection Q.C.,0,,,,0,0,230.0
Case 177,Final Inspection Q.C.,1,23.0,0.0,84.0,1,23,60.0
Case 177,Final Inspection Q.C.,0,,,,0,0,40.0
Case 177,Grinding Rework - Machine 27,0,,,,0,0,73.0
Case 177,Packing,3,14.333333333333334,0.0,60.0,1,43,60.0
Case 177,Final Inspection Q.C.,0,,,,0,0,60.0
Case 177,Lapping - Machine 1,0,,,,0,0,75.0
Case 178,Round Grinding - Machine 3,0,,,,0,0,290.0
Case 178,Round Grinding - Machine 2,0,,,,0,0,60.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,56.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,322.0
Case 178,Lapping - Machine 1,0,,,,0,0,299.0
Case 178,Lapping - Machine 1,0,,,,0,0,427.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,230.0
Case 178,Grinding Rework - Machine 2,0,,,,0,0,329.0
Case 178,Grinding Rework - Machine 2,0,,,,0,0,427.0
Case 178,Fix - Machine 19,0,,,,0,0,405.0
Case 178,Grinding Rework - Machine 2,0,,,,0,0,550.0
Case 178,Grinding Rework - Machine 2,0,,,,0,0,241.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,223.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,9.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,121.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,317.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,68.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,18.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,47.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,299.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,160.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,245.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,528.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,408.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,310.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,459.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,197.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,103.0
Case 178,Grinding Rework - Machine 27,0,,,,0,0,194.0
Case 178,Turning & Milling Q.C.,0,,,,0,0,8.0
Case 178,Lapping - Machine 1,2,0.0,0.0,75.0,1,0,75.0
Case 178,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 178,Round Grinding - Machine 3,0,,,,0,0,75.0
Case 178,Round Grinding - Q.C.,0,,,,0,0,75.0
Case 179,Grinding Rework - Machine 27,0,,,,0,0,232.0
Case 179,Final Inspection Q.C.,0,,,,0,0,60.0
Case 179,Packing,5,19.166666666666668,0.0,60.0,1,115,60.0
Case 179,Grinding Rework - Machine 12,0,,,,0,0,125.0
Case 179,Final Inspection Q.C.,0,,,,0,0,120.0
Case 179,Packing,7,46.9,0.0,60.0,1,469,60.0
Case 179,Final Inspection Q.C.,1,49.0,0.0,87.0,1,49,40.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,100.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,67.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,103.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,16.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,634.0
Case 18,Turning & Milling - Machine 4,0,,,,0,0,182.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,65.0
Case 18,Turning & Milling - Machine 4,0,,,,0,0,571.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,135.0
Case 18,Turning & Milling - Machine 4,0,,,,0,0,1.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,656.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,655.0
Case 18,Turning & Milling - Machine 4,0,,,,0,0,330.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,661.0
Case 18,Turning & Milling - Machine 4,0,,,,0,0,481.0
Case 18,Turning & Milling - Machine 4,0,,,,0,0,75.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,390.0
Case 18,Turning & Milling - Machine 4,0,,,,0,0,376.0
Case 18,Turning & Milling Q.C.,1,0.0,0.0,313.0,1,0,100.0
Case 18,Turning & Milling Q.C.,0,,,,0,0,230.0
Case 18,Turning & Milling - Machine 5,0,,,,0,0,458.0
