Case ID,Activity,Last Qty Completed,Last Qty Rejected,Completion Time (minutes),Similar Case Count,Avg Qty Completed by Similar,Avg Qty Rejected by Similar,Avg Duration of Concurrent Cases,Active Resources Count,Total Qty Completed by Similar,Completion Time (minutes)_KDE,Concurrent Case Count,Avg Qty Completed by Others,Avg Qty Rejected by Others,Avg Duration of Concurrent Cases_DDE,Active Resources Count_DDE,Total Qty Completed by Others,Completion Time (minutes)_DDE
Case 110,Turning & Milling Q.C.,0,3,5.0,1,0.0,0.0,60.0,1,0,44.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,0,3,5.0,1,225.0,0.0,301.0,1,225,1.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,0,3,5.0,1,225.0,0.0,301.0,1,225,1.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,0,3,5.0,1,225.0,0.0,301.0,1,225,1.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,0,3,5.0,1,225.0,0.0,301.0,1,225,1.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,0,3,5.0,1,225.0,0.0,301.0,1,225,1.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,0,3,5.0,1,225.0,0.0,301.0,1,225,1.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,0,3,5.0,1,225.0,0.0,301.0,1,225,1.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,0,3,5.0,1,225.0,0.0,301.0,1,225,1.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,0.0,0.0,60.0,1,0,44.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,0.0,0.0,60.0,1,0,44.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,0.0,0.0,60.0,1,0,44.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,0.0,0.0,60.0,1,0,44.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,0.0,0.0,60.0,1,0,44.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,0.0,0.0,60.0,1,0,44.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,0.0,0.0,60.0,1,0,44.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,0.0,0.0,60.0,1,0,44.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,225.0,0.0,301.0,1,225,1.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,225.0,0.0,301.0,1,225,1.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,225.0,0.0,301.0,1,225,1.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,225.0,0.0,301.0,1,225,1.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,225.0,0.0,301.0,1,225,1.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,225.0,0.0,301.0,1,225,1.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,225.0,0.0,301.0,1,225,1.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,0,0,94.0,1,225.0,0.0,301.0,1,225,1.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,0.0,0.0,60.0,1,0,44.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,0.0,0.0,60.0,1,0,44.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,0.0,0.0,60.0,1,0,44.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,0.0,0.0,60.0,1,0,44.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,0.0,0.0,60.0,1,0,44.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,0.0,0.0,60.0,1,0,44.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,0.0,0.0,60.0,1,0,44.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,0.0,0.0,60.0,1,0,44.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,225.0,0.0,301.0,1,225,1.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,225.0,0.0,301.0,1,225,1.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,225.0,0.0,301.0,1,225,1.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,225.0,0.0,301.0,1,225,1.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,225.0,0.0,301.0,1,225,1.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,225.0,0.0,301.0,1,225,1.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,225.0,0.0,301.0,1,225,1.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,0,0,172.0,1,225.0,0.0,301.0,1,225,1.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Lapping - Machine 1,20,0,132.0,3,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,20,0,132.0,3,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,20,0,132.0,3,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,20,0,132.0,2,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,20,0,132.0,2,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,20,0,132.0,2,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,0.0,0.0,60.0,1,0,44.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,0.0,0.0,60.0,1,0,44.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,0.0,0.0,60.0,1,0,44.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,0.0,0.0,60.0,1,0,44.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,0.0,0.0,60.0,1,0,44.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,0.0,0.0,60.0,1,0,44.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,0.0,0.0,60.0,1,0,44.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,0.0,0.0,60.0,1,0,44.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,225.0,0.0,301.0,1,225,1.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,225.0,0.0,301.0,1,225,1.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,225.0,0.0,301.0,1,225,1.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,225.0,0.0,301.0,1,225,1.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,225.0,0.0,301.0,1,225,1.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,225.0,0.0,301.0,1,225,1.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,225.0,0.0,301.0,1,225,1.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,72,0,75.0,1,225.0,0.0,301.0,1,225,1.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,0.0,0.0,60.0,1,0,44.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,0.0,0.0,60.0,1,0,44.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,0.0,0.0,60.0,1,0,44.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,0.0,0.0,60.0,1,0,44.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,0.0,0.0,60.0,1,0,44.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,0.0,0.0,60.0,1,0,44.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,0.0,0.0,60.0,1,0,44.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,0.0,0.0,60.0,1,0,44.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,225.0,0.0,301.0,1,225,1.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,225.0,0.0,301.0,1,225,1.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,225.0,0.0,301.0,1,225,1.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,225.0,0.0,301.0,1,225,1.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,225.0,0.0,301.0,1,225,1.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,225.0,0.0,301.0,1,225,1.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,225.0,0.0,301.0,1,225,1.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,0,1,56.0,1,225.0,0.0,301.0,1,225,1.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,0.0,0.0,60.0,1,0,44.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,0.0,0.0,60.0,1,0,44.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,0.0,0.0,60.0,1,0,44.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,0.0,0.0,60.0,1,0,44.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,0.0,0.0,60.0,1,0,44.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,0.0,0.0,60.0,1,0,44.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,0.0,0.0,60.0,1,0,44.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,0.0,0.0,60.0,1,0,44.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,225.0,0.0,301.0,1,225,1.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,225.0,0.0,301.0,1,225,1.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,225.0,0.0,301.0,1,225,1.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,225.0,0.0,301.0,1,225,1.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,225.0,0.0,301.0,1,225,1.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,225.0,0.0,301.0,1,225,1.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,225.0,0.0,301.0,1,225,1.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,0,0,16.0,1,225.0,0.0,301.0,1,225,1.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Lapping - Machine 1,0,0,138.0,3,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,0,0,138.0,3,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,0,0,138.0,3,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,0,0,138.0,2,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,0,0,138.0,2,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,0,0,138.0,2,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,80,0,160.0,3,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,80,0,160.0,3,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,80,0,160.0,3,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,80,0,160.0,2,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,80,0,160.0,2,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,80,0,160.0,2,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,0,0,75.0,3,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,0,0,75.0,3,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,0,0,75.0,3,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,0,0,75.0,2,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,0,0,75.0,2,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,0,0,75.0,2,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,0.0,0.0,60.0,1,0,44.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,0.0,0.0,60.0,1,0,44.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,0.0,0.0,60.0,1,0,44.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,0.0,0.0,60.0,1,0,44.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,0.0,0.0,60.0,1,0,44.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,0.0,0.0,60.0,1,0,44.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,0.0,0.0,60.0,1,0,44.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,0.0,0.0,60.0,1,0,44.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,225.0,0.0,301.0,1,225,1.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,225.0,0.0,301.0,1,225,1.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,225.0,0.0,301.0,1,225,1.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,225.0,0.0,301.0,1,225,1.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,225.0,0.0,301.0,1,225,1.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,225.0,0.0,301.0,1,225,1.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,225.0,0.0,301.0,1,225,1.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,0,0,21.0,1,225.0,0.0,301.0,1,225,1.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Lapping - Machine 1,41,0,1.0,3,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,41,0,1.0,3,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,41,0,1.0,3,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,41,0,1.0,2,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,41,0,1.0,2,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,41,0,1.0,2,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,0,0,75.0,3,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,0,0,75.0,3,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,0,0,75.0,3,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,0,0,75.0,2,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,0,0,75.0,2,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,0,0,75.0,2,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,0,0,75.0,3,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,0,0,75.0,3,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,0,0,75.0,3,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,0,0,75.0,2,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,0,0,75.0,2,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,0,0,75.0,2,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,0.0,0.0,60.0,1,0,44.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,0.0,0.0,60.0,1,0,44.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,0.0,0.0,60.0,1,0,44.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,0.0,0.0,60.0,1,0,44.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,0.0,0.0,60.0,1,0,44.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,0.0,0.0,60.0,1,0,44.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,0.0,0.0,60.0,1,0,44.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,0.0,0.0,60.0,1,0,44.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,225.0,0.0,301.0,1,225,1.0,2,10.0,0.0,306.5,2,20,44.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,225.0,0.0,301.0,1,225,1.0,2,17.5,0.0,233.5,2,35,75.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,225.0,0.0,301.0,1,225,1.0,1,0.0,0.0,2.0,1,0,8.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,225.0,0.0,301.0,1,225,1.0,4,25.25,0.25,259.0,4,101,75.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,225.0,0.0,301.0,1,225,1.0,1,70.0,0.0,91.0,1,70,5.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,225.0,0.0,301.0,1,225,1.0,3,21.333333333333332,0.0,164.66666666666666,3,64,94.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,225.0,0.0,301.0,1,225,1.0,3,11.333333333333334,0.0,256.6666666666667,3,34,21.0
Case 110,Turning & Milling Q.C.,148,0,1.0,1,225.0,0.0,301.0,1,225,1.0,1,225.0,0.0,301.0,1,225,1.0
Case 110,Packing,30,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,30,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,30,0,60.0,7,81.75,0.0,60.0,1,654,60.0,15,33.5625,0.1875,81.5,5,537,60.0
Case 110,Packing,30,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,30,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,30,0,60.0,7,81.75,0.0,60.0,1,654,60.0,15,33.5625,0.1875,81.5,5,537,60.0
Case 110,Packing,30,0,60.0,11,45.81818181818182,0.0,60.0,1,504,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,30,0,60.0,11,45.81818181818182,0.0,60.0,1,504,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,30,0,60.0,11,45.81818181818182,0.0,60.0,1,504,60.0,15,33.5625,0.1875,81.5,5,537,60.0
Case 110,Packing,60,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,60,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,60,0,60.0,7,81.75,0.0,60.0,1,654,60.0,15,33.5625,0.1875,81.5,5,537,60.0
Case 110,Packing,60,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,60,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,60,0,60.0,7,81.75,0.0,60.0,1,654,60.0,15,33.5625,0.1875,81.5,5,537,60.0
Case 110,Packing,60,0,60.0,11,45.81818181818182,0.0,60.0,1,504,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,60,0,60.0,11,45.81818181818182,0.0,60.0,1,504,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,60,0,60.0,11,45.81818181818182,0.0,60.0,1,504,60.0,15,33.5625,0.1875,81.5,5,537,60.0
Case 110,Lapping - Machine 1,96,0,75.0,3,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,96,0,75.0,3,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,96,0,75.0,3,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Lapping - Machine 1,96,0,75.0,2,0.0,0.0,75.0,1,0,75.0,2,2.5,0.5,45.0,1,5,132.0
Case 110,Lapping - Machine 1,96,0,75.0,2,0.0,0.0,75.0,1,0,75.0,7,16.571428571428573,0.0,68.57142857142857,3,116,75.0
Case 110,Lapping - Machine 1,96,0,75.0,2,0.0,0.0,75.0,1,0,75.0,4,2.6,0.0,66.0,2,13,75.0
Case 110,Final Inspection Q.C.,90,0,69.0,1,5.0,0.0,20.0,1,5,187.0,1,21.0,0.0,88.0,1,21,69.0
Case 110,Final Inspection Q.C.,90,0,69.0,1,5.0,0.0,20.0,1,5,187.0,1,5.0,0.0,20.0,1,5,187.0
Case 110,Packing,140,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,140,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,140,0,60.0,7,81.75,0.0,60.0,1,654,60.0,15,33.5625,0.1875,81.5,5,537,60.0
Case 110,Packing,140,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,140,0,60.0,7,81.75,0.0,60.0,1,654,60.0,9,65.4,0.0,63.0,3,654,60.0
Case 110,Packing,140,0,60.0,7,81.75,0.0,60.0,1,654,60.0,15,33.5625,0.1875,81.5,5,537,60.0
